sis_taxon_id,assessment_id,year_published
190154,60797259,2015
60469264,60797331,2015
60469273,60797337,2015
60469298,60797343,2015
18138825,60797446,2015
57693936,60797550,2015
60470322,60798458,2015
60470977,60798537,2015
57453696,60799113,2015
60471877,60799164,2015
60471883,60799272,2015
60471901,60799300,2015
60471916,60799353,2015
190262,60799466,2015
60475013,60799542,2015
18138869,60799577,2015
60482312,60799765,2015
60482715,60799781,2015
60482748,60799799,2015
60482776,60799889,2015
60482786,60799917,2015
60484408,60799945,2015
18139045,60799962,2015
58241062,60800084,2015
60483211,60800106,2015
60482248,60800129,2015
60485860,60800163,2015
60469546,60800192,2015
60471691,60811550,2015
190258,60811584,2015
60486567,60811670,2019
198604,60811743,2015
60469249,60812140,2015
57453720,60812160,2015
60479648,60812219,2015
60480024,60812240,2015
60480620,60812253,2015
60480946,60812280,2015
60481184,60812290,2015
60483137,60812346,2015
60483257,60812409,2015
60483273,60812443,2015
190354,60812459,2015
17977,60812482,2015
60484350,60812557,2015
60484369,60812595,2015
60484396,60813851,2015
60484435,60813868,2015
60469170,60813935,2015
190341,60813954,2015
190130,60813971,2015
60476220,60813987,2015
60484826,60814014,2015
60469232,60814030,2015
60469237,60814275,2015
60469241,60814281,2015
60469244,60814301,2015
60469323,60814390,2015
60469375,60814406,2015
60470379,60814440,2015
60470382,60814470,2015
190416,60814500,2015
60470388,60814528,2015
60470392,60814557,2015
60470395,60814580,2015
60470399,60814601,2015
18257189,60814627,2015
60471973,60814711,2015
60478881,60814729,2015
60479167,60814751,2015
60479354,60814779,2015
60482467,60814977,2015
60482532,60815023,2015
18257684,60815040,2015
60471925,60815338,2015
198751,60815389,2015
60485561,60815922,2015
198723,60816056,2015
61934220,61934235,2015
61934241,61934244,2015
61934264,61934290,2015
61934392,61934395,2015
61934408,61934423,2015
61934439,61934442,2015
61934580,61934678,2015
61935092,61935384,2014
61935587,61935687,2014
61936075,61936271,2014
41665,61948292,2016
2059,61953525,2015
47407760,62001664,2014
60470414,62183815,2015
60470418,62192210,2015
60470422,62194815,2015
60470425,62197449,2015
60470440,62198054,2015
190256,62335304,2015
18139615,62510868,2015
61984292,62699437,2015
64239743,64239951,2015
64372284,64372294,2015
64528661,64528663,2014
50161085,64822273,2015
50161091,64822481,2015
50161093,64823113,2015
50113293,64944067,2015
169599,65114097,2014
65475413,65475420,2015
65476067,65476104,2015
65476258,65476263,2015
50161095,65649708,2015
49254470,65836144,2018
20249232,65926995,2016
20250059,65927008,2016
20250214,65927053,2016
20251047,65927183,2016
20251507,65927387,2016
20252379,65927523,2016
20252707,65927530,2016
20252738,65927550,2016
20252870,65927644,2016
20253006,65927660,2016
20253151,65927672,2016
20253212,65927678,2016
20431525,65927888,2018
20437921,65928000,2018
20251174,66006334,2016
50161089,66444490,2015
190747,66523750,2012
2058,66993062,2016
188065,67026644,2016
19855,67373433,2023
41006,67617766,2017
10069,67618259,2017
65134998,67618763,2016
65135062,67618768,2016
65363543,67618773,2016
65134818,67618778,2016
154938,67618804,2016
65370087,67619013,2016
65349869,67619023,2016
65350111,67619028,2016
65362908,67619033,2016
65362977,67619038,2016
65364521,67619048,2015
155165,67619073,2016
65364798,67619385,2016
65364818,67619390,2017
155285,67619445,2017
112664138,67619693,2017
65365838,67619891,2016
65365899,67619896,2016
65363156,67620965,2016
65363069,67620970,2016
178111,67620975,2017
65368088,67621203,2017
65373532,67621208,2016
155073,67621213,2017
65366061,67621664,2016
65366046,67621669,2015
18258249,67621679,2025
65374676,67621684,2015
65374622,67621694,2015
183512,67621699,2017
65374952,67621835,2016
65374916,67621840,2015
65374735,67621845,2015
198766,67621855,2025
65374787,67621981,2016
183743,67621986,2016
65374877,67622209,2016
183461,67622224,2017
65369305,67622355,2016
65375571,67622360,2016
65375519,67622365,2016
65375703,67622370,2016
65370664,67622390,2015
65368238,67622405,2016
65368242,67622410,2016
17096,67622420,2017
65370433,67622585,2016
65370481,67622590,2016
65368181,67622595,2017
154617,67622600,2016
65369241,67622791,2016
40715,67622796,2017
20318,67623085,2017
20317,67623270,2017
20314,67623372,2017
20316,67623500,2017
20315,67623640,2017
65375137,67623841,2016
65367054,67624130,2017
65370051,67624150,2016
65370218,67624155,2016
65372732,67624190,2016
65372675,67624195,2016
65372876,67624200,2016
65374464,67624205,2016
65374417,67624210,2016
65374540,67624215,2016
65374110,67624220,2016
154629,67624225,2017
65374054,67624446,2016
65368756,67624451,2017
65368759,67624456,2017
65367566,67624462,2016
65367935,67624477,2017
65367996,67624482,2017
65367590,67624487,2016
65367461,67624492,2016
65367581,67624497,2016
65367942,67624502,2017
65367574,67624507,2016
198764,67624698,2025
65367328,67624713,2017
65367204,67624718,2017
65367300,67624723,2017
65367195,67624728,2017
65367303,67624733,2017
65367318,67624743,2016
65372036,67624768,2017
65367453,67624788,2016
65373357,67624823,2016
18877,67625175,2024
259406860,67625345,2024
8407,67625953,2017
64272080,67728915,2016
64272648,67728970,2016
64273045,67728985,2016
64273493,67729075,2016
64315327,67729811,2016
64316981,67729957,2016
20433442,67871500,2018
20436632,67871505,2018
20430510,67871515,2018
20437665,67871520,2018
20437678,67871525,2018
20437454,67871540,2018
20249860,67871550,2019
20251407,67871560,2019
20437783,67871570,2018
20252909,67871575,2024
20431506,67871580,2018
20433543,67871585,2018
20249586,67871590,2019
20437880,67871595,2018
20431513,67871600,2018
20252449,67871605,2024
20436417,67871610,2018
20431493,67871615,2018
20433018,67871620,2018
67851665,67871625,2016
67852269,67871630,2016
67852930,67871635,2016
67853143,67871640,2016
67853294,67871645,2016
67853390,67871650,2016
67853408,67871655,2016
67853416,67871660,2016
67853432,67871665,2016
67853451,67871670,2016
67853562,67871675,2016
67854163,67871680,2016
67854712,67871685,2016
67855065,67871690,2016
67855363,67871695,2016
67855886,67871700,2016
67855905,67871705,2016
67855917,67871710,2016
67855975,67871715,2016
67856047,67871720,2016
67856062,67871725,2016
67856085,67871730,2016
67868614,67871780,2025
67868700,67871790,2025
67903888,67906395,2025
5325,67923704,2015
18374,67924325,2015
178910,67929306,2025
178919,67929505,2025
178978,67929697,2025
179116,67929907,2025
185179,67930028,2025
190328,67931448,2015
191828,67933230,2019
194087,67936705,2015
194905,67936867,2025
194906,67937021,2025
194907,67937169,2015
194908,67937297,2025
194909,67937441,2025
194910,67937574,2015
194911,67937687,2025
194912,67937847,2025
194913,67937992,2025
194914,67938144,2025
196686,67938330,2025
196687,67938484,2025
196688,67938609,2025
198632,67938714,2025
21132053,67939187,2025
46104027,67939512,2025
46104049,67939595,2025
46104052,67939706,2025
46104061,67939807,2025
46104064,67939954,2025
46104071,67940044,2025
46104074,67940152,2025
46104077,67940237,2025
46104090,67940477,2025
46104109,67940771,2025
46104116,67941098,2025
46104124,67941397,2025
46104127,67941702,2025
46104133,67941881,2025
46104136,67942036,2025
46104139,67942311,2025
46104142,67942450,2025
46104147,67942741,2025
46104150,67942934,2025
46104153,67943181,2025
46104160,67943433,2025
46104167,67943584,2025
46104170,67943903,2025
46104173,67944213,2025
46104176,67944472,2025
46104199,67944716,2025
46104208,67944953,2025
46104211,67945238,2025
46104218,67945505,2025
46104227,67945764,2025
46104232,67946027,2025
46104241,67946307,2025
46104251,67946593,2025
46104265,67946862,2025
46104272,67947137,2025
46104287,67947413,2025
46104430,67947642,2025
46104765,67947922,2025
46104789,67948121,2025
46104807,67948397,2025
46104864,67948540,2025
47140942,67948709,2025
47141089,67948785,2025
47141104,67948891,2025
47141177,67949171,2025
47141293,67949407,2025
47141351,67949582,2025
47141354,67949758,2015
47141401,67949927,2025
47141570,67950055,2025
47141697,67950298,2025
47141712,67950513,2015
258716332,67950661,2025
47141736,67950817,2025
47142326,67951076,2025
47142330,67951207,2025
47142333,67951362,2025
47142337,67951506,2025
47142899,67951632,2025
47142908,67951881,2025
47142915,67952012,2025
47142918,67952190,2025
47142927,67952366,2025
47142930,67952518,2025
47142939,67952661,2015
47142944,67952788,2025
47142954,67952923,2025
47143144,67953108,2025
47143154,67953260,2025
273227818,67953394,2025
258746903,67953600,2025
47143176,67953846,2025
47143213,67954201,2025
47143216,67954331,2025
47143309,67954491,2025
47143314,67954739,2025
47143351,67954977,2025
47143372,67955115,2025
47143381,67955255,2025
47143391,67955422,2025
47143394,67955582,2025
47143398,67955811,2025
47143407,67955953,2025
47143421,67956203,2025
47143432,67956354,2025
47143452,67956533,2025
47143476,67956720,2015
47143503,67956880,2025
47143866,67957011,2025
47143869,67957142,2025
47144358,67957379,2025
47144430,67957592,2025
47144448,67957819,2025
47144466,67958066,2025
47144528,67958285,2025
47144544,67958465,2025
47144580,67958675,2025
47144628,67958832,2025
47144698,67958995,2025
47144741,67959187,2025
47144879,67959377,2025
47144896,67959541,2025
47144901,67959781,2025
47144911,67959922,2025
47144922,67960153,2025
47144957,67960318,2015
47144987,67960462,2025
47144995,67960601,2025
47144999,67960788,2025
47145002,67960927,2025
47259883,67961077,2025
49437996,67961151,2015
49438010,67961239,2025
49438012,67961321,2015
67963974,67963980,2015
67964123,67964193,2015
67964394,67964410,2015
67965222,67965334,2015
67965706,67965763,2015
67966147,67966150,2015
67966197,67966204,2015
67966291,67966298,2015
67968507,67970897,2022
67968587,67970902,2022
67968659,67970907,2022
67968705,67970912,2022
67968922,67970917,2022
67968953,67970922,2022
155277,67970937,2022
67968479,67970942,2022
67968571,67970947,2022
67968599,67970952,2022
67970238,67970962,2022
68001146,68001766,2016
68282959,68283004,2015
68283383,68283386,2015
68308810,68308824,2015
68308851,68308869,2015
68308842,68308875,2015
68308968,68308972,2015
68309086,68309096,2015
68309114,68309118,2015
68309149,68309153,2015
68324374,68333569,2024
68324665,68333579,2024
68326478,68333604,2016
68326585,68333609,2016
68326872,68333614,2016
68327714,68333619,2016
68328081,68333624,2016
68328189,68333629,2024
68328401,68333634,2016
68328587,68333639,2016
68328615,68333644,2024
68328817,68333649,2025
68329106,68333659,2021
68329253,68333664,2016
68329324,68333669,2016
68329463,68333674,2016
68329587,68333679,2016
68329682,68333684,2019
68329725,68333689,2016
68329804,68333694,2016
68329897,68333699,2016
68329954,68333704,2016
68330082,68333709,2016
68330244,68333714,2019
68330332,68333719,2016
68330520,68333724,2016
68330671,68333729,2019
68330723,68333734,2020
68330883,68333739,2020
68330952,68333744,2019
68331297,68333749,2020
68332134,68333754,2020
68332344,68333759,2016
68332472,68333764,2016
68332598,68333774,2016
68332934,68333784,2016
68332983,68333789,2016
68333054,68333794,2016
68333211,68333809,2016
68333251,68333814,2016
68333279,68333819,2019
68372514,68379341,2024
68372590,68379346,2024
68372601,68379351,2024
68377015,68379361,2024
68377082,68379366,2024
68377310,68379381,2016
68377344,68379386,2016
68377359,68379391,2016
68383670,68400634,2019
68396676,68400654,2024
68396826,68400659,2017
68397428,68400669,2024
68397881,68400674,2024
68398246,68400679,2024
68400330,68400694,2025
84784918,68607458,2016
161597,68607857,2019
41718,68608640,2015
42703,68608866,2015
161596,68609037,2015
60179,68609203,2015
44186,68609294,2015
41720,68609365,2015
41721,68609457,2016
41722,68609519,2016
41723,68609592,2016
41724,68609648,2016
41725,68609711,2015
41728,68609954,2015
41729,68610061,2015
161434,68610162,2015
161387,68610422,2015
39335,68610594,2015
44171,68610885,2015
40797,68611625,2021
41733,68612504,2020
70680197,68612632,2019
41735,68612902,2019
41738,68613628,2021
41739,68613771,2019
41740,68614118,2020
41746,68615299,2018
41749,68615392,2018
46864,68615502,2020
42706,68615830,2019
41753,68616196,2016
42707,68616530,2019
60187,68617625,2020
161321,68617985,2016
161489,68619906,2015
195444,68620069,2015
195445,68620232,2015
161637,68620350,2021
161329,68620560,2021
195446,68620738,2021
195448,68620997,2015
161535,68621107,2016
195450,68621398,2015
195451,68621509,2015
202053,68621618,2015
195452,68621739,2015
195453,68621850,2015
41802,68622003,2018
41805,68622429,2015
41806,68622497,2015
41807,68622556,2015
41808,68622624,2015
161407,68622705,2015
124696811,68622840,2018
41811,68623349,2016
42711,68623469,2016
39351,68623545,2016
104061138,68623995,2019
42712,68624151,2021
39379,68624306,2021
161539,68624897,2016
41818,68625284,2015
41820,68625409,2015
39334,68625721,2015
152781341,68626047,2020
41828,68630121,2015
41829,68630492,2016
161390,68630579,2015
161655,68630896,2015
195457,68631044,2015
195458,68631857,2015
39355,68634159,2016
63165,68634279,2019
42716,68634394,2019
195426,68634512,2016
60124,68634957,2016
195464,68636975,2015
195470,68637880,2015
161709,68638176,2015
41837,68638559,2015
41838,68638906,2015
41840,68639645,2018
41841,68639742,2016
41842,68639939,2016
41844,68640093,2016
161337,68640180,2015
195471,68640323,2015
195472,68640455,2015
161370,68640573,2015
195473,68640697,2015
42720,68641067,2015
41846,68641142,2016
39390,68641215,2022
161530,68642171,2015
41850,68642326,2020
41852,68642925,2019
41853,68643043,2019
41855,68643273,2018
195478,68643492,2015
195479,68643584,2015
41857,68643703,2018
161496,68643826,2021
42723,68644232,2019
158616,68644334,2019
161360,68644464,2019
42725,68644617,2019
158617,68644689,2019
42727,68644862,2019
124553086,68644970,2020
161404,68645208,2019
42726,68645393,2019
42722,68645459,2019
42729,68645549,2016
41862,68645631,2016
42728,68645745,2016
41863,68645801,2016
41864,68646166,2015
60080,68647900,2019
60081,68648058,2019
60082,68648164,2019
60083,68648254,2019
60084,68648341,2019
60085,68648424,2019
60088,68649040,2019
60089,68649151,2019
60090,68649223,2019
60092,68649334,2019
60093,68649427,2019
60094,68649513,2019
42730,68649607,2019
60097,68649676,2019
60098,68649760,2019
60100,68649829,2019
60102,68649928,2019
60103,68650051,2019
60104,68650134,2019
60105,68650230,2019
60106,68650340,2019
18907453,68783115,2021
199413,69010894,2015
199360,69011704,2015
67963793,69012692,2015
155125,69014762,2015
187455,69015647,2015
187595,69019125,2015
178851,69024847,2015
69126067,69130333,2024
69126144,69130338,2024
69126222,69130343,2024
69126533,69130353,2024
69126704,69130358,2024
69126756,69130363,2024
69128053,69130368,2016
69128212,69130373,2016
69128289,69130378,2016
69128107,69130383,2016
69128478,69130388,2016
69128541,69130393,2016
69130320,69130398,2016
69130203,69130403,2025
69130229,69130408,2016
69130241,69130413,2016
69130281,69130418,2016
47402978,69162484,2016
47402974,69162497,2016
47269831,69162608,2016
47403067,69163749,2016
69179838,69183214,2016
69180312,69183219,2016
69180629,69183224,2016
69181442,69183229,2016
69181472,69183234,2016
69181503,69183239,2016
69181519,69183244,2016
69182150,69183289,2020
69183093,69538553,2020
69539228,69539691,2016
69539262,69539696,2016
69539271,69539701,2016
69539284,69539706,2016
69539293,69539711,2016
69539322,69539716,2016
69539343,69539721,2016
69539356,69539726,2016
69539374,69539731,2016
69539421,69539736,2016
69539499,69539741,2016
69539506,69539746,2016
69539564,69539751,2016
69539571,69539756,2016
69539597,69539761,2016
69539611,69539771,2016
69539627,69539776,2016
69544955,69545629,2024
69545233,69545649,2024
69545271,69545669,2024
69545286,69545694,2022
69545298,69545704,2022
69545310,69545714,2022
69545322,69545724,2022
69545329,69545729,2022
69545332,69545734,2022
69545347,69545749,2022
69545360,69545754,2022
69545393,69545759,2022
69545420,69545774,2018
69545432,69545784,2022
69545437,69545789,2022
69545446,69545794,2020
69545454,69545799,2022
69545457,69545804,2020
69545475,69545809,2020
69545484,69545824,2022
69545534,69545844,2016
69545542,69545849,2016
69545545,69545854,2016
69545550,69545859,2016
69545557,69545864,2016
69181491,69583599,2016
69584026,69592247,2016
69584035,69592252,2016
69584048,69592257,2016
69584098,69592262,2016
69584101,69592267,2016
69584331,69592272,2016
69584359,69592277,2016
69584395,69592282,2016
69584403,69592287,2016
69584408,69592292,2016
69584417,69592297,2016
69584420,69592302,2016
69584428,69592307,2016
69584431,69592312,2016
69584435,69592317,2016
69584469,69592322,2016
69584488,69592327,2016
69584519,69592332,2016
69584524,69592337,2016
69584537,69592342,2016
69584560,69592347,2016
69584566,69592352,2016
69584573,69592357,2016
69584835,69592362,2016
69585676,69592367,2016
69585696,69592372,2016
69586094,69592377,2016
69586372,69592382,2016
69586671,69592387,2016
69587098,69592392,2016
69587107,69592397,2016
69587178,69592402,2016
69587263,69592407,2016
69587548,69592412,2016
69587773,69592417,2016
69588014,69592422,2016
69588682,69592427,2016
69588709,69592432,2016
69588731,69592437,2016
69588764,69592442,2016
69588828,69592447,2016
69588900,69592452,2016
69588906,69592457,2016
69588920,69592462,2016
69588949,69592467,2016
69588952,69592472,2016
69588988,69592477,2016
69588992,69592482,2016
69589013,69592487,2016
69589017,69592492,2016
69589036,69592497,2016
69589636,69592502,2016
69590149,69592507,2016
69590390,69592512,2016
69590668,69592517,2016
69590742,69592522,2016
69590801,69592527,2016
69590820,69592532,2016
69590843,69592537,2016
69590885,69592542,2016
69590936,69592547,2016
69590949,69592552,2016
69590965,69592557,2016
69590993,69592562,2016
69591007,69592567,2016
69591014,69592572,2016
69591045,69592577,2016
69591058,69592582,2016
69591446,69592587,2016
69591538,69592592,2016
69591554,69592597,2016
69591645,69592784,2016
69591683,69592789,2016
69591708,69592794,2016
69591715,69592799,2016
69591773,69592804,2016
69591800,69592809,2016
69591811,69592814,2016
69591878,69592819,2016
69591923,69592824,2016
69591978,69592829,2016
69592009,69592834,2016
69592012,69592839,2016
69592021,69592844,2016
69592038,69592849,2016
69592051,69592854,2016
69592060,69592859,2016
69592071,69592864,2016
69592082,69592869,2016
69592095,69592874,2016
69616870,69632938,2017
69739708,69742699,2024
69739731,69742704,2016
69739816,69742709,2016
69739933,69742714,2016
69740574,69742719,2016
69740648,69742724,2016
69740837,69742729,2016
69740861,69742734,2016
69740895,69742739,2016
69741115,69742744,2016
69741187,69742749,2016
69741220,69742754,2016
69741251,69742759,2016
69741345,69742764,2016
69741351,69742769,2016
69741708,69742774,2016
69741720,69742779,2016
69741856,69742784,2016
69741907,69742789,2016
69741958,69742836,2016
69742023,69742841,2020
69743659,69745300,2016
69743737,69745305,2016
69743759,69745310,2016
69743778,69745315,2016
69743867,69745320,2016
69743871,69745325,2016
69743987,69745330,2016
69744004,69745335,2016
69744038,69745340,2016
69744154,69745345,2016
69744177,69745350,2016
69744182,69745355,2016
69744195,69745360,2016
69744273,69745365,2016
69744363,69745370,2016
69744396,69745375,2016
69744444,69745380,2016
69745130,69745385,2016
69115853,69774294,2015
69778589,69782007,2016
69778885,69782012,2016
69778947,69782017,2016
69779049,69782022,2016
69779213,69782027,2016
69779346,69782032,2016
69779492,69782042,2016
69779572,69782047,2016
69779611,69782052,2016
69779638,69782057,2016
69779647,69782062,2016
69779662,69782067,2016
69779925,69782072,2016
69779937,69782077,2016
69779969,69782082,2016
69779983,69782087,2016
69780030,69782092,2016
69780099,69782097,2016
69780323,69782102,2016
69780344,69782107,2016
69780365,69782112,2016
69780520,69782117,2016
69781742,69782122,2016
69781826,69782127,2016
69781901,69782132,2016
69778452,69782166,2016
69786726,69800827,2016
69786877,69800832,2016
69787135,69800837,2016
69787355,69800842,2016
69787466,69800847,2016
69789503,69800852,2016
69789808,69800857,2016
69789961,69800862,2016
69790220,69800867,2016
69790273,69800872,2016
69790309,69800877,2016
69790438,69800882,2016
69790649,69800887,2016
69790740,69800892,2016
69800704,69800897,2016
69793032,69800902,2016
69793068,69800907,2016
69793201,69800912,2016
69793403,69800917,2016
69793564,69800922,2016
69793633,69800927,2016
69793471,69800932,2016
69793953,69800937,2016
69794152,69800942,2016
69794251,69800947,2016
69797761,69800952,2016
69797998,69800957,2016
69798179,69800967,2016
69798315,69800972,2016
69798438,69800977,2016
69798514,69800982,2016
69798517,69800987,2016
69798558,69800992,2016
69798571,69800997,2016
69798762,69801002,2016
69798835,69801007,2016
69798967,69801012,2016
69799144,69801017,2016
69799447,69801022,2016
69799689,69801027,2016
69799861,69801032,2016
69800019,69801037,2016
69800178,69801042,2016
69800282,69801047,2016
69800391,69801052,2016
69800498,69801057,2016
169955,69905303,2011
69179175,69971184,2016
69917280,70009712,2016
69917385,70009717,2016
69917415,70009722,2016
69917655,70009732,2016
69917664,70009737,2016
69917722,70009742,2016
69917860,70009747,2016
69917918,70009752,2016
69918183,70009757,2016
69918242,70009762,2016
69918395,70009767,2016
69918402,70009772,2016
69918506,70009940,2016
69918527,70009945,2016
69918570,70009950,2016
69918587,70009955,2016
69918603,70009960,2016
69918624,70009965,2016
69918815,70009970,2016
69918902,70009975,2016
69918967,70009980,2016
69919009,70009985,2016
69919036,70009990,2016
69919192,70009995,2016
69919214,70010000,2016
69919230,70010005,2016
69919253,70010010,2016
69919266,70010015,2016
69919546,70010020,2016
69919569,70010025,2016
69919731,70010030,2016
69920041,70010035,2016
69920173,70010040,2016
69920296,70010045,2016
69920346,70010050,2016
69920774,70010055,2016
190190,70036823,2015
70679787,70680049,2019
70680908,70680983,2019
70681387,70681738,2015
70686656,70687032,2016
70688138,70688281,2016
70688333,70688363,2015
67968236,70694877,2015
68202649,70694921,2015
63127,70709214,2015
41875,70709453,2016
42718,70709684,2016
41856,70709963,2018
50078139,70838837,2015
47402970,72351584,2016
47269908,72473961,2016
47270035,72473973,2016
199661,72473985,2016
68333312,72474262,2016
68333307,72474274,2016
75143569,75144431,2019
75146277,75146499,2020
75147101,75147195,2020
75147549,75147775,2019
75150150,75151154,2017
75153246,75153434,2017
75153576,75153604,2017
75153687,75153727,2017
75155119,75155131,2017
75155263,75155297,2017
75155303,75155449,2017
75155644,75155653,2017
75156420,75156433,2017
75156647,75156676,2017
75157241,75157330,2020
75159326,75159356,2022
75159378,75159393,2022
75545605,75545618,2022
75548420,75548561,2019
75550952,75550962,2024
75553541,75553581,2022
75553587,75553596,2019
75553602,75553867,2022
75553913,75554135,2019
75554336,75554343,2022
75555773,75555790,2020
75555802,75555952,2021
75556569,75556657,2019
75556671,75556747,2019
170603,76143794,2017
170605,76143802,2017
170333,76154447,2023
164116,78457207,2016
189829,78470198,2015
194971,78691040,2015
78748407,78772388,2021
78749198,78772393,2021
78763353,78772398,2021
78763607,78772403,2021
78763614,78772408,2021
78763643,78772413,2021
78763727,78772418,2021
78763977,78772423,2021
78764148,78772428,2021
78764186,78772433,2022
78764274,78772438,2021
78764384,78772443,2022
78764677,78772448,2021
78764711,78772453,2021
78764797,78772458,2021
78768961,78772463,2021
78768971,78772468,2021
78768975,78772473,2022
78768980,78772478,2021
78769001,78772483,2021
78769011,78772488,2021
78769674,78772493,2021
78769692,78772498,2022
78769871,78772503,2021
78769875,78772508,2021
78771080,78772513,2021
78771094,78772518,2021
78771101,78772523,2021
78771163,78772528,2021
78771325,78772533,2021
78771329,78772538,2021
78771388,78772543,2021
78771440,78772548,2021
78771516,78772553,2021
78771528,78772558,2021
78771579,78772568,2021
78771583,78772573,2021
78771608,78772578,2021
78771632,78772583,2021
78771692,78772588,2021
78771696,78772593,2021
78771700,78772598,2021
78771710,78772608,2021
78772043,78772613,2021
78772221,78772628,2021
78772250,78772633,2021
78772274,78772638,2021
78772279,78772643,2021
78772302,78772648,2021
61743,78775083,2021
41880,78775277,2021
162709571,78831086,2020
46104928,78831334,2020
190468,78940195,2016
196690,79104403,2020
79800043,79800045,2016
79800053,79800055,2016
79800103,79800105,2016
79800116,79800118,2016
79800135,79800138,2016
79800159,79800162,2016
79800168,79800171,2016
79800178,79800181,2016
79800188,79800204,2016
79800214,79800219,2016
79800251,79800264,2016
79800448,79800460,2019
79800470,79800480,2019
79800500,79800507,2019
79800513,79800516,2019
79800524,79800545,2019
79800552,79800555,2019
79800562,79800575,2019
79800582,79800585,2019
79800594,79800607,2019
79800615,79800618,2019
79800624,79800634,2019
79800643,79800652,2019
79800670,79800680,2019
79800687,79800696,2019
79800718,79800728,2019
79800785,79800791,2019
79800801,79800804,2019
79800812,79800828,2019
79800854,79800872,2019
79800879,79800915,2019
79800922,79800925,2019
79800964,79800968,2019
79800999,79801008,2019
79801034,79801050,2019
79801064,79801067,2019
79801074,79801077,2019
79801089,79801092,2019
79801109,79801115,2019
79801139,79801142,2019
79801152,79801246,2019
79801482,79801485,2019
79802334,79802437,2019
79802677,79802692,2019
79802460,79802699,2019
79802705,79802708,2019
79802886,79802899,2019
79802913,79802920,2019
79802989,79802995,2019
79803001,79803008,2019
79803027,79803035,2019
79803041,79803044,2019
79803091,79803093,2019
79803102,79803109,2019
79803143,79803146,2019
79803162,79803170,2019
79803203,79803218,2019
79803225,79803238,2019
79803245,79803253,2019
79803311,79803314,2019
11987,80159830,2016
198763,80250985,2015
79928204,80570564,2017
39363,80672743,2015
60112,80673588,2016
161706,80674320,2020
161683,80675182,2015
161594,80676330,2020
161595,80677015,2020
60152,80677563,2020
44514,80678335,2020
44205,80678455,2020
67966420,81678785,2015
68438250,81731583,2015
190373,81731622,2015
190427,81732320,2019
154669,81913061,2015
18258266,81987473,2014
68064267,82018531,2015
190480,82019839,2015
67966271,82020225,2015
190158,82020433,2015
82031667,82031671,2017
82124938,82125005,2015
82125026,82125040,2015
82125080,82125084,2015
82125112,82125121,2015
82125176,82125179,2015
82125274,82125277,2015
82125351,82125407,2015
82125424,82125452,2015
82125464,82125472,2015
82302860,82302868,2024
82303284,82303295,2024
82303816,82303840,2024
82304194,82304200,2022
82304256,82304269,2024
82306863,82306895,2016
82306982,82307050,2016
82308445,82308454,2016
82308484,82308488,2016
82308681,82308699,2016
82308810,82308815,2016
82308832,82308845,2024
82308861,82308865,2019
82308892,82308898,2016
181984,82645871,2019
183177,82646497,2019
185963,82651392,2019
185972,82652388,2019
185989,82652871,2019
185990,82653082,2019
185999,82655797,2019
186007,82656642,2019
186008,82656935,2019
186012,82657367,2019
186019,82657796,2019
190168,82660284,2019
190327,82662519,2019
190409,82663013,2019
191206,82664336,2019
191832,82664748,2019
191833,82664966,2019
191835,82665184,2019
192934,82666264,2019
192945,82666361,2019
193264,82666613,2020
193266,82666764,2020
193267,82666940,2020
193268,82667096,2020
162912433,82667283,2020
193270,82667516,2020
193271,82667694,2020
162915452,82668324,2021
46104959,82676642,2020
46105306,82676999,2020
46105847,82677474,2020
46106057,82677605,2020
46106266,82677948,2020
46106542,82678128,2020
47146393,82678631,2020
47147457,82678811,2020
47147468,82679033,2020
47147556,82679191,2020
47147574,82679342,2020
47147616,82679504,2020
47147660,82679637,2020
47147702,82679809,2020
47147749,82679981,2020
47147840,82680106,2020
47147979,82680261,2020
47148013,82680403,2020
47148202,82680558,2020
47148944,82681093,2020
47149007,82681236,2020
47149037,82681397,2020
47149087,82681531,2020
47149357,82681697,2020
188595,82804978,2022
56852595,82938789,2015
82960375,82962274,2021
83284529,83284586,2019
176703,83452332,2018
176694,83452701,2018
83457578,83457612,2018
191834,83711225,2019
176714,83765016,2021
132475824,83766285,2021
176770,83768116,2021
46104895,83773284,2020
47147582,83777464,2020
69181516,83904390,2016
189043,84459393,2011
198562,84946555,2016
170600,85576079,2018
170188,85696980,2014
19718565,85697208,2015
169967,85697412,2015
48342396,85698327,2015
183703,85698513,2015
183739,85698736,2015
183961,85699047,2015
183326,85699406,2015
47406921,85730565,2016
185148,85793556,2025
155747,85981445,2017
155755,86023024,2017
185127,86178858,2014
152031540,86299429,2020
192939,86333867,2019
190111,86337744,2019
190329,86337892,2019
191309,86338136,2019
191314,86338254,2019
183364,86338645,2019
190458,86346358,2019
191829,86346808,2019
195076,86367413,2021
10939,86372523,2017
190478,86377366,2019
193273,86378048,2019
193274,86378350,2019
16406635,86382118,2017
16406919,86382615,2017
16439534,86385940,2021
16439642,86386114,2021
16465952,86388089,2017
16465969,86388244,2017
16466332,86388759,2017
166985,86395377,2019
190195,86399058,2019
190257,86399458,2019
191193,86402569,2019
191196,86402693,2019
191197,86402805,2019
16759101,86415416,2020
46105095,86420735,2020
47148169,86421050,2020
16749758,86421242,2020
47148543,86421446,2020
16749978,86421635,2020
47148847,86421781,2020
47148940,86421928,2020
46106412,86422034,2020
47149427,86422217,2020
47149594,86422380,2020
185872,86423984,2020
