query,syn_id,syn_name,valid_aphia_id,valid_sciname,error
303762,317918,Equula totta,303762,Leiognathus equula,NA
303762,303758,Leiognathus argenteus,303762,Leiognathus equula,NA
303762,303760,Leiognathus edentulus,303762,Leiognathus equula,NA
303762,218459,Leiognathus equulus,303762,Leiognathus equula,NA
303762,303768,Leiognathus obscura,303762,Leiognathus equula,NA
303762,304488,Scomber edentulus,303762,Leiognathus equula,NA
303762,304489,Scomber equula,303762,Leiognathus equula,NA
304153,273722,Chromis enchrysura,304153,Chromis enchrysurus,NA
305635,316335,Aphoristia atricauda,305635,Symphurus atricauda,NA
305635,274234,Symphurus atricaudus,305635,Symphurus atricauda,NA
305637,159357,Symphurus civitatium,305637,Symphurus civitatum,NA
305637,403371,Symphurus civitatus,305637,Symphurus civitatum,NA
306012,321145,Salar macrostigma,306012,Salmo macrostigma,NA
306012,324335,Salmo fario macrostigma,306012,Salmo macrostigma,NA
306012,306001,Salmo lapasseti,306012,Salmo macrostigma,NA
306012,293722,Salmo trutta macrostigma,306012,Salmo macrostigma,NA
307068,NA,NA,NA,NA,"Error in parse_con(txt, bigint_as_char) : parse error: premature EOF
                                       
                     (right here) ------^

"
307072,275236,Balistes willughbeii,307072,Canthidermis willughbeii,NA
307126,307000,Balistes hispidus,307126,Stephanolepis hispida,NA
307126,309310,Monacanthus auriga,307126,Stephanolepis hispida,NA
307126,309323,Monacanthus filamentosus,307126,Stephanolepis hispida,NA
307126,309329,Monacanthus gallinula,307126,Stephanolepis hispida,NA
307126,309334,Monacanthus hispidus,307126,Stephanolepis hispida,NA
307126,309362,Monacanthus oppositus,307126,Stephanolepis hispida,NA
307126,309377,Monacanthus setifer,307126,Stephanolepis hispida,NA
307126,309379,Monacanthus spilonotus,307126,Stephanolepis hispida,NA
307126,319395,Monocanthus setifer,307126,Stephanolepis hispida,NA
307126,127409,Stephanolepis hispidus,307126,Stephanolepis hispida,NA
308768,159273,Ancylopsetta ommata,308768,Ancylopsetta quadrocellata,NA
308768,713816,Ancylopsetta quadrocellatus,308768,Ancylopsetta quadrocellata,NA
308768,308640,Paralichthys ommatus,308768,Ancylopsetta quadrocellata,NA
308885,313597,Adinia multifasciata,308885,Fundulus xenicus,NA
308885,313598,Adinia multifasciatus,308885,Fundulus xenicus,NA
308885,279509,Adinia xenica,308885,Fundulus xenicus,NA
308885,1577884,Fundulus xenica,308885,Fundulus xenicus,NA
309697,276577,Bembrops greyi,309697,Bembrops greyae,NA
309705,713395,Polyactylus microstomus,309705,Polydactylus microstoma,NA
309705,276592,Polydactylus microstomus,309705,Polydactylus microstoma,NA
309705,309711,Polydactylus zophomus,309705,Polydactylus microstoma,NA
309705,309967,Polynemus microstoma,309705,Polydactylus microstoma,NA
309705,713396,Polynemus microstomus,309705,Polydactylus microstoma,NA
310096,273889,Serranus africanus,310096,Chelidoperca africana,NA
311258,312546,Acentrogobius signatus,311258,Amoya signata,NA
311258,219381,Amoya signatus,311258,Amoya signata,NA
311258,309532,Ctenogobius pavidus,311258,Amoya signata,NA
311258,303333,Gobius signatus,311258,Amoya signata,NA
311258,311479,Yongeichthys pavidus,311258,Amoya signata,NA
312021,278495,Trimma filamentosus,312021,Trimma filamentosum,NA
312542,NA,NA,NA,NA,"Error in parse_con(txt, bigint_as_char) : parse error: premature EOF
                                       
                     (right here) ------^

"
312917,209271,Amblyeleotris exilis,312917,Amblyeleotris periophthalmus,NA
312917,312916,Amblyeleotris maculata,312917,Amblyeleotris periophthalmus,NA
312917,278979,Amblyeleotris periophthalma,312917,Amblyeleotris periophthalmus,NA
312917,219425,Cryptocentrops exilis,312917,Amblyeleotris periophthalmus,NA
312917,311106,Eleotris periophthalmus,312917,Amblyeleotris periophthalmus,NA
313008,1022669,Acanthopagrus longispinnis,313008,Acanthopagrus datnia,NA
313008,314103,Chrysophrys longispinnis,313008,Acanthopagrus datnia,NA
313008,317301,Coius datnia,313008,Acanthopagrus datnia,NA
313008,1022752,Sparidentex datnia,313008,Acanthopagrus datnia,NA
313008,1578156,Sparus datnia,313008,Acanthopagrus datnia,NA
313008,305275,Sparus longispinnis,313008,Acanthopagrus datnia,NA
313909,279920,Blennodon dorsale,313909,Blennodon dorsalis,NA
313909,322256,Trypterigium dorsalis,313909,Blennodon dorsalis,NA
313909,322258,Trypterygion dorsale,313909,Blennodon dorsalis,NA
314177,475060,Coelophrys micropa,314177,Coelophrys micropus,NA
314177,301393,Dibranchus micropus,314177,Coelophrys micropus,NA
314177,278805,Halieutopsis micropa,314177,Coelophrys micropus,NA
314177,220348,Halieutopsis micropus,314177,Coelophrys micropus,NA
314382,713619,Forsterygion gymnota,314382,Forsterygion gymnotum,NA
314382,280928,Grahamina gymnota,314382,Forsterygion gymnotum,NA
314382,314507,Grahamina signata,314382,Forsterygion gymnotum,NA
314549,305371,Pelates quinquelineatus,314549,Helotes sexlineatus,NA
314549,714864,Pelates quinquelineatus,314549,Helotes sexlineatus,NA
314549,274001,Pelates sexlineatus,314549,Helotes sexlineatus,NA
314549,401441,Terapon sexlineatus,314549,Helotes sexlineatus,NA
315019,1020189,Callionymus microps,315019,Neosynchiropus ocellatus,NA
315019,302245,Callionymus ocellatus,315019,Neosynchiropus ocellatus,NA
315019,1022975,Callionymus punctulatus,315019,Neosynchiropus ocellatus,NA
315019,1018409,Synchiropus lili,315019,Neosynchiropus ocellatus,NA
315019,273254,Synchiropus ocellatus,315019,Neosynchiropus ocellatus,NA
315019,1014369,Synchiropus rhodonotus,315019,Neosynchiropus ocellatus,NA
315019,1015057,Synchiropus shoe,315019,Neosynchiropus ocellatus,NA
316266,159442,Acentronura dendritica,316266,Amphelikturus dendriticus,NA
316266,321536,Siphostoma dendriticum,316266,Amphelikturus dendriticus,NA
317539,400469,Ctenoscopelus phengodeus,317539,Ctenoscopelus phengodes,NA
317539,217712,Myctophum phengodes,317539,Ctenoscopelus phengodes,NA
317539,400468,Myctophum phengoides,317539,Ctenoscopelus phengodes,NA
317539,321356,Scopelus phengodes,317539,Ctenoscopelus phengodes,NA
317659,317660,Dasyscopelus naufragus,317659,Dasyscopelus asper,NA
317659,158903,Myctophum asperum,317659,Dasyscopelus asper,NA
317659,321309,Scopelus asper,317659,Dasyscopelus asper,NA
319394,400203,Grimaldia grimaldi,319394,Monacoa grimaldii,NA
319394,1577972,Monacoa grimaldi,319394,Monacoa grimaldii,NA
319394,400204,Opisthoproctus grimaldi,319394,Monacoa grimaldii,NA
319394,126732,Opisthoproctus grimaldii,319394,Monacoa grimaldii,NA
319690,310259,Novaculichthys entargyreus,319690,Novaculops woodi,NA
319690,310261,Novaculichthys tattoo,319690,Novaculops woodi,NA
319690,310262,Novaculichthys woodi,319690,Novaculops woodi,NA
319690,273615,Xyrichtys woodi,319690,Novaculops woodi,NA
319884,273090,Apogon rubrimacula,319884,Ostorhinchus rubrimacula,NA
320982,273509,Pomadasys panamensis,320982,Rhencus panamensis,NA
320982,320628,Pristipoma panamense,320982,Rhencus panamensis,NA
321715,279955,Brachionichthys politus,321715,Sympterichthys politus,NA
321715,317038,Cheironectes politus,321715,Sympterichthys politus,NA
321715,475059,Thymichthys politus,321715,Sympterichthys politus,NA
322267,309473,Diapterus lefroyi,322267,Ulaema lefroyi,NA
322267,159734,Eucinostomus lefroyi,322267,Ulaema lefroyi,NA
322499,127281,Bonapartia pedaliota,322499,Zaphotias pedaliotus,NA
322499,322498,Zaphotias nudum,322499,Zaphotias pedaliotus,NA
322499,322500,Zaphotias photocephalus,322499,Zaphotias pedaliotus,NA
344012,NA,NA,NA,NA,"Error in parse_con(txt, bigint_as_char) : parse error: premature EOF
                                       
                     (right here) ------^

"
344094,1377341,Coluber fasciatus,344094,Nerodia fasciata,NA
344095,1377342,Coluber sipedon,344095,Nerodia sipedon,NA
344125,NA,NA,NA,NA,"Error in parse_con(txt, bigint_as_char) : parse error: premature EOF
                                       
                     (right here) ------^

"
344633,1377540,Hydrus gracilis,344633,Hydrophis gracilis,NA
344633,344091,Microcephalophis gracilis,344633,Hydrophis gracilis,NA
382881,383019,Justitia longimana mauritania,382881,Justitia longimana,NA
382881,421859,Justitia longimanus,382881,Justitia longimana,NA
382881,220232,Justitia mauritiana,382881,Justitia longimana,NA
382881,210075,Palinurus longimanus,382881,Justitia longimana,NA
382881,224031,Palinurus longimanus var. mauritianus,382881,Justitia longimana,NA
383037,107251,Enoplometopus antillensis,383037,Hoplometopus antillensis,NA
383037,383038,Enoplometopus dentatus,383037,Hoplometopus antillensis,NA
383039,383040,Enoplometopus biafri,383039,Hoplometopus callistus,NA
383039,107252,Enoplometopus callistus,383039,Hoplometopus callistus,NA
383043,382835,Enoplometopus gracilipes,383043,Hoplometopus gracilipes,NA
383045,383044,Enoplometopus (Hoplometopus) holthuisi,383045,Hoplometopus holthuisi,NA
383045,383048,Enoplometopus (Hoplometopus) voigtmanni,383045,Hoplometopus holthuisi,NA
383045,382836,Enoplometopus holthuisi,383045,Hoplometopus holthuisi,NA
383045,382838,Enoplometopus voigtmanni,383045,Hoplometopus holthuisi,NA
390128,1567211,Astronesthes formosana,390128,Astronesthes formosanus,NA
398246,398242,Cephaloscyllium circulopullum,398246,Cephaloscyllium sarawakense,NA
398246,389968,Cephaloscyllium parvum,398246,Cephaloscyllium sarawakense,NA
398246,1592640,Cephaloscyllium sarawakensis,398246,Cephaloscyllium sarawakense,NA
398371,272045,Aulopus formosanus,398371,Hime formosana,NA
398371,318484,Hime formosanus,398371,Hime formosana,NA
398438,276233,Acentronura larsonae,398438,Idiotropiscis larsonae,NA
398453,218135,Cociella crocodila,398453,Cociella crocodilus,NA
398453,1432873,Cociella crocodila,398453,Cociella crocodilus,NA
398453,713251,Cociella crocodile,398453,Cociella crocodilus,NA
398453,1577821,Cociella crocodiles,398453,Cociella crocodilus,NA
398453,401118,Cociella crocodilla,398453,Cociella crocodilus,NA
398453,714852,Cociella crocodilus,398453,Cociella crocodilus,NA
398453,317226,Cocius crocodila,398453,Cociella crocodilus,NA
398453,317227,Cocius crocodilus,398453,Cociella crocodilus,NA
398453,314706,Inegocia crocodilus,398453,Cociella crocodilus,NA
398453,281177,Inegocia guttata,398453,Cociella crocodilus,NA
398453,401117,Platycephalus crocodila,398453,Cociella crocodilus,NA
398453,213654,Platycephalus crocodilus,398453,Cociella crocodilus,NA
398453,714865,Platycephalus crocodilus,398453,Cociella crocodilus,NA
398453,306334,Platycephalus guttatus,398453,Cociella crocodilus,NA
398453,306339,Platycephalus inermis,398453,Cociella crocodilus,NA
398485,278297,Pseudogramma thaumasium,398485,Pseudogramma thaumasia,NA
398485,320981,Rhegma thaumasium,398485,Pseudogramma thaumasia,NA
398660,1592566,Trimma hotsarihiensis,398660,Trimma hotsarihiense,NA
400058,310788,Harengula fijiense,400058,Sardinella fijiensis,NA
400058,310789,Harengula fijiensis,400058,Sardinella fijiensis,NA
400058,272268,Sardinella fijiense,400058,Sardinella fijiensis,NA
400491,318283,Gymnetrus hawkenii,400491,Regalecus russellii,NA
400491,1621028,Gymnetrus hawkinsii,400491,Regalecus russellii,NA
400491,318287,Gymnetrus russelii,400491,Regalecus russellii,NA
400491,1577901,Gymnetrus russellii,400491,Regalecus russellii,NA
400491,301233,Regalecus caudatus,400491,Regalecus russellii,NA
400491,1627158,Regalecus glesne pacificus,400491,Regalecus russellii,NA
400491,272529,Regalecus kinoi,400491,Regalecus russellii,NA
400491,272530,Regalecus russelii,400491,Regalecus russellii,NA
400491,1015620,Regalecus woodjonesi,400491,Regalecus russellii,NA
401693,316069,Aetiasis cantharoides,401693,Paracaesio xanthurus,NA
401693,310942,Apsilus xanthurus,401693,Paracaesio xanthurus,NA
401693,312109,Caesio xanthurus,401693,Paracaesio xanthurus,NA
401693,312310,Paracaesio pedleyi,401693,Paracaesio xanthurus,NA
401693,1774784,Paracaesio tumidus,401693,Paracaesio xanthurus,NA
401693,218502,Paracaesio xanthura,401693,Paracaesio xanthurus,NA
401693,401692,Paraceasio xanthurus,401693,Paracaesio xanthurus,NA
401693,322347,Vegetichthys tumidus,401693,Paracaesio xanthurus,NA
401818,275746,Orthopristis ruber,401818,Orthopristis rubra,NA
401818,1619500,Pristipoma lineatum,401818,Orthopristis rubra,NA
401818,320634,Pristipoma rubrum,401818,Orthopristis rubra,NA
402161,312649,Centropyge flammeus,402161,Centropyge loriculus,NA
402161,278841,Centropyge loricula,402161,Centropyge loriculus,NA
402161,308794,Holacanthus loriculus,402161,Centropyge loriculus,NA
403239,159593,Ariomma melanum,403239,Ariomma melana,NA
403239,309429,Ariomma multisquamis,403239,Ariomma melana,NA
403239,304048,Cubiceps melanus,403239,Ariomma melana,NA
403239,320017,Paracubiceps multisquamis,403239,Ariomma melana,NA
403239,1013730,Paracubiceps multisquamus,403239,Ariomma melana,NA
403248,280076,Cephalopsetta ventrocellatus,403248,Cephalopsetta ventrocellata,NA
403345,1577834,Dagetichthys lusitanica,403345,Dagetichthys lusitanicus,NA
403345,127162,Synaptura lusitanica,403345,Dagetichthys lusitanicus,NA
403345,293750,Synaptura lusitanica lusitanica,403345,Dagetichthys lusitanicus,NA
403345,293749,Synaptura lusitanica nigromaculata,403345,Dagetichthys lusitanicus,NA
403345,322849,Synaptura lusitanica punctatissima,403345,Dagetichthys lusitanicus,NA
403345,1045956,Synaptura lusitanica var. nigromaculata,403345,Dagetichthys lusitanicus,NA
403345,305897,Synaptura punctatissima,403345,Dagetichthys lusitanicus,NA
403345,324052,Synaptura punctatissima nigromaculata,403345,Dagetichthys lusitanicus,NA
403345,1627773,Synaptura punctatissima var. nigromaculata,403345,Dagetichthys lusitanicus,NA
407687,NA,NA,NA,NA,"Error in parse_con(txt, bigint_as_char) : parse error: premature EOF
                                       
                     (right here) ------^

"
407689,344052,Hydrophis caerulescens,407689,Polyodontognathus caerulescens,NA
413970,413969,Ablepharus boutonii,413970,Cryptoblepharus boutonii,NA
428203,1380231,Conus (Rhizoconus) sazanka,428203,Conus martensi,NA
428203,853648,Conus (Splinoconus) martensi,428203,Conus martensi,NA
428203,853914,Conus (Splinoconus) sazanka,428203,Conus martensi,NA
428203,429897,Conus kurzi,428203,Conus martensi,NA
428203,430177,Conus sazanka,428203,Conus martensi,NA
428203,1440360,Dendroconus martensi,428203,Conus martensi,NA
428203,1380232,Isoconus martensi,428203,Conus martensi,NA
428203,1380230,Isoconus sazanka,428203,Conus martensi,NA
428203,1289423,Kioconus (Isoconus) kurzi,428203,Conus martensi,NA
428203,1289421,Kioconus (Isoconus) martensi,428203,Conus martensi,NA
428203,1289422,Kioconus (Isoconus) sazanka,428203,Conus martensi,NA
428203,577396,Kioconus martensi,428203,Conus martensi,NA
428203,577401,Kioconus sazanka,428203,Conus martensi,NA
428203,430178,Rhizoconus yoshioi,428203,Conus martensi,NA
428210,843610,Conus (Dauciconus) kerstitchi,428210,Conus monilifer,NA
428210,843644,Conus (Dauciconus) monilifer,428210,Conus monilifer,NA
428210,430022,Conus ferrugatus,428210,Conus monilifer,NA
428210,428170,Conus kerstitchi,428210,Conus monilifer,NA
428210,429842,Conus selectus,428210,Conus monilifer,NA
428210,577319,Gradiconus monilifer,428210,Conus monilifer,NA
428979,576176,Asprella pretiosa,428979,Conus pretiosus,NA
428979,1471800,Conus (Chelyconus) pretiosus,428979,Conus pretiosus,NA
428979,851400,Conus (Phasmoconus) pretiosus,428979,Conus pretiosus,NA
428979,429715,Conus phuketensis,428979,Conus pretiosus,NA
428979,754292,Graphiconus pretiosus,428979,Conus pretiosus,NA
429924,1521671,Conus (Asprella) samiae,429924,Conus samiae,NA
429924,851982,Conus (Phasmoconus) habui,429924,Conus samiae,NA
429924,387733,Conus habui,429924,Conus samiae,NA
429924,574484,Phasmoconus habui,429924,Conus samiae,NA
429965,877167,Conus (Lautoconus) franciscanus,429965,Conus franciscanus,NA
429965,848382,Conus (Lautoconus) hybridus,429965,Conus franciscanus,NA
429965,224278,Conus hybridus,429965,Conus franciscanus,NA
429965,877166,Lautoconus franciscanus,429965,Conus franciscanus,NA
429965,577587,Lautoconus hybridus,429965,Conus franciscanus,NA
429965,1442381,Varioconus franciscanus,429965,Conus franciscanus,NA
468222,344061,Hydrophis laboutei,468222,Chitulia laboutei,NA
475052,302658,Chaetodon desmotes,475052,Roa modesta,NA
475052,273348,Chaetodon modestus,475052,Roa modesta,NA
475052,314196,Coradion desmotes,475052,Roa modesta,NA
475052,402127,Coradion modestum,475052,Roa modesta,NA
475052,314199,Coradion modestus,475052,Roa modesta,NA
475052,320006,Paracanthochaetodon modestus,475052,Roa modesta,NA
475052,298144,Roa modestus,475052,Roa modesta,NA
475055,282121,Paratrachichthys sajademalensis,475055,Aulotrachichthys sajademalensis,NA
593473,NA,NA,NA,NA,"Error in parse_con(txt, bigint_as_char) : parse error: premature EOF
                                       
                     (right here) ------^

"
593553,713463,Julis taenianotus,593553,Novaculoides macrolepidotus,NA
593553,714856,Julis trimaculata,593553,Novaculoides macrolepidotus,NA
593553,713462,Labrus arago,593553,Novaculoides macrolepidotus,NA
593553,303665,Labrus macrolepidotus,593553,Novaculoides macrolepidotus,NA
593553,713464,Novacula julioides,593553,Novaculoides macrolepidotus,NA
593553,219034,Novaculichthys macrolepidotus,593553,Novaculoides macrolepidotus,NA
596250,596246,Haliotis barbouri,596250,Haliotis dringii,NA
596250,596252,Haliotis papulata,596250,Haliotis dringii,NA
596250,445377,Haliotis venusta,596250,Haliotis dringii,NA
712397,1592816,Hongeo koreana,712397,Hongeo koreanus,NA
712397,712959,Okamejei koreana,712397,Hongeo koreanus,NA
712397,271579,Raja koreana,712397,Hongeo koreanus,NA
712435,281315,Leptocephalus congroides,712435,Heteroconger congroides,NA
712453,713083,Coregonus amnipetens,712453,Coregonus maraena,NA
712453,1626422,Coregonus holsatus vigrensis,712453,Coregonus maraena,NA
712453,713081,Coregonus lapponicus,712453,Coregonus maraena,NA
712453,714533,Coregonus lavaretus bergi,712453,Coregonus maraena,NA
712453,714606,Coregonus lavaretus f. baltica,712453,Coregonus maraena,NA
712453,714607,Coregonus lavaretus f. balticus,712453,Coregonus maraena,NA
712453,714530,Coregonus lavaretus maraena,712453,Coregonus maraena,NA
712453,714534,Coregonus lavaretus mediospinatus,712453,Coregonus maraena,NA
712453,714532,Coregonus lavaretus vaetterensis,712453,Coregonus maraena,NA
712453,714535,Coregonus lavaretus vygensis,712453,Coregonus maraena,NA
712453,714611,Coregonus lavaretus vygensis natio telekinae,712453,Coregonus maraena,NA
712453,713082,Coregonus lloydii,712453,Coregonus maraena,NA
712453,714531,Coregonus maraena pommerana,712453,Coregonus maraena,NA
712453,713080,Salmo maraena,712453,Coregonus maraena,NA
712643,273119,Apogon zebrinus,712643,Nectamia zebrina,NA
712643,1592767,Nectamia zebrinus,712643,Nectamia zebrina,NA
712653,308185,Amia compressa,712653,Ostorhinchus compressus,NA
712653,272999,Apogon compressus,712653,Ostorhinchus compressus,NA
712653,713320,Apogonichthys macrophthalmus,712653,Ostorhinchus compressus,NA
712671,273039,Apogon margaritophorus,712671,Ostorhinchus margaritophorus,NA
712677,401490,Apogon neotenes,712677,Ostorhinchus neotes,NA
712677,273053,Apogon neotes,712677,Ostorhinchus neotes,NA
712677,401489,Apogon neotus,712677,Ostorhinchus neotes,NA
712687,308212,Amia sealei,712687,Ostorhinchus sealei,NA
712687,273095,Apogon sealei,712687,Ostorhinchus sealei,NA
712693,273117,Apogon wassinki,712693,Ostorhinchus wassinki,NA
712745,316293,Angelichthys interruptus,712745,Centropyge interrupta,NA
712745,278839,Centropyge interruptus,712745,Centropyge interrupta,NA
712798,1592563,Pseudoscopelus odontoglossum,712798,Pseudoscopelus odontoglossus,NA
712846,159624,Foetorepus goodenbeani,712846,Synchiropus goodenbeani,NA
712877,282492,Psilotris celsus,712877,Psilotris celsa,NA
712902,301917,Acanthurus velifer,712902,Zebrasoma velifer,NA
712902,219684,Zebrasoma veliferum,712902,Zebrasoma velifer,NA
712902,1578210,Zebrasoma verifellum,712902,Zebrasoma velifer,NA
713029,NA,NA,NA,NA,"Error in parse_con(txt, bigint_as_char) : parse error: premature EOF
                                       
                     (right here) ------^

"
713109,400480,Lophotes guntheri,713109,Lophotus guentheri,NA
713109,398378,Lophotus guntheri,713109,Lophotus guentheri,NA
713842,276252,Cantherhines multilineatus,713842,Thamnaconus multilineatus,NA
713842,311463,Pseudomonacanthus multilineatus,713842,Thamnaconus multilineatus,NA
889885,126999,Abudefduf luridus,889885,Similiparma lurida,NA
889885,302700,Chaetodon luridi,889885,Similiparma lurida,NA
889885,302701,Chaetodon luridus,889885,Similiparma lurida,NA
889885,402256,Chaetodonton luridi,889885,Similiparma lurida,NA
889885,312059,Glyphisodon luridus,889885,Similiparma lurida,NA
1008571,398571,Xyrichtys pastellus,1008571,Novaculops pastellus,NA
1008780,398632,Ctenogobiops phaeostictus,1008780,Vanderhorstia phaeosticta,NA
1008780,713729,Ctenogobius phaeostictus,1008780,Vanderhorstia phaeosticta,NA
1008780,1578200,Vanderhorstia phaeostictus,1008780,Vanderhorstia phaeosticta,NA
1009528,273601,Xyrichtys koteamea,1009528,Novaculops koteamea,NA
1009705,712766,Xyrichtys halsteadi,1009705,Novaculops halsteadi,NA
1011315,274431,Careproctus herwigi,1011315,Volodichthys herwigi,NA
1011342,279278,Eptatretus eos,1011342,Rubicundus eos,NA
1015120,275914,Monolene asaedai,1015120,Monolene asaedae,NA
1015120,403295,Monolene assaedae,1015120,Monolene asaedae,NA
1017252,322463,Xyrichthys sciistius,1017252,Novaculops sciistius,NA
1017252,712767,Xyrichtys sciistius,1017252,Novaculops sciistius,NA
1017257,312396,Labrichthys isleanus,1017257,Suezichthys ornatus,NA
1017257,312398,Labrichthys lantzii,1017257,Suezichthys ornatus,NA
1017257,303685,Labrus ornatus,1017257,Suezichthys ornatus,NA
1017257,281647,Nelabrichthys ornatus,1017257,Suezichthys ornatus,NA
1017257,320402,Platyglossus robinsoni,1017257,Suezichthys ornatus,NA
1017278,315016,Neosynchiropus ijimai,1017278,Neosynchiropus ijimae,NA
1017278,273246,Synchiropus ijimae,1017278,Neosynchiropus ijimae,NA
1017278,402748,Synchiropus ijimai,1017278,Neosynchiropus ijimae,NA
1017278,402747,Synchiropus izimae,1017278,Neosynchiropus ijimae,NA
1019169,281172,Iluocoetes elongatus,1019169,Argentinolycus elongatus,NA
1019169,298270,Phucocoetes variegatus,1019169,Argentinolycus elongatus,NA
1019169,323862,Phucocoetes variegatus effusus,1019169,Argentinolycus elongatus,NA
1019169,323863,Phucocoetes variegatus elongatus,1019169,Argentinolycus elongatus,NA
1019169,323865,Phucocoetes variegatus micropus,1019169,Argentinolycus elongatus,NA
1019532,276259,Neomerinthe bathyperimensis,1019532,Neomerinthe erostris,NA
1019532,1623746,Neomerinthe gibbifrons,1019532,Neomerinthe erostris,NA
1019532,276266,Neomerinthe rotunda,1019532,Neomerinthe erostris,NA
1019532,1009872,Scorpaena erostris,1019532,Neomerinthe erostris,NA
1019532,274710,Scorpaena gibbifrons,1019532,Neomerinthe erostris,NA
1019728,281049,Hermosilla azurea,1019728,Kyphosus azureus,NA
1019728,1531290,Hermosilla robusta,1019728,Kyphosus azureus,NA
1021098,318538,Holocentrum suborbitale,1021098,Sargocentron suborbitale,NA
1021098,1420533,Holocentrus suborbitalis,1021098,Sargocentron suborbitale,NA
1021098,1623161,Neoniphon suborbitalis,1021098,Sargocentron suborbitale,NA
1021098,272219,Sargocentron suborbitalis,1021098,Sargocentron suborbitale,NA
1022235,273097,Apogon semilineatus,1022235,Ostorhinchus semilineatus,NA
1022907,307409,Crenilabrus melanocercus,1022907,Centrolabrus melanocercus,NA
1022907,309650,Lutjanus melanocercus,1022907,Centrolabrus melanocercus,NA
1022907,127458,Symphodus (Crenilabrus) melanocercus,1022907,Centrolabrus melanocercus,NA
1022907,273570,Symphodus melanocercus,1022907,Centrolabrus melanocercus,NA
1023017,273057,Apogon notatus,1023017,Ostorhinchus notatus,NA
1023017,305290,Sparus notatus,1023017,Ostorhinchus notatus,NA
1042834,309760,Moolgarda buchanani,1042834,Crenimugil buchanani,NA
1042834,218895,Mugil buchanani,1042834,Crenimugil buchanani,NA
1042834,303853,Mugil ceylonensis,1042834,Crenimugil buchanani,NA
1042834,303965,Oedalechilus kesteveni,1042834,Crenimugil buchanani,NA
1042834,218904,Valamugil buchanani,1042834,Crenimugil buchanani,NA
1042834,402242,Valamugil buchanari,1042834,Crenimugil buchanani,NA
1042881,273640,Liza grandisquamis,1042881,Parachelon grandisquamis,NA
1042881,303880,Mugil grandisquamis,1042881,Parachelon grandisquamis,NA
1042881,402225,Mugil grandisquammis,1042881,Parachelon grandisquamis,NA
1042881,303886,Mugil hypselopterus,1042881,Parachelon grandisquamis,NA
1042881,303938,Mugil productus,1042881,Parachelon grandisquamis,NA
1042881,1021080,Mugil schlegeli,1042881,Parachelon grandisquamis,NA
1042881,303946,Mugil schlegelii,1042881,Parachelon grandisquamis,NA
1043428,303849,Mugil capensis,1043428,Pseudomyxus capensis,NA
1043428,303872,Mugil euronotus,1043428,Pseudomyxus capensis,NA
1043428,218897,Myxus capensis,1043428,Pseudomyxus capensis,NA
1043428,322092,Trachystoma euronotus,1043428,Pseudomyxus capensis,NA
1043436,398222,Eptatretus lopheliae,1043436,Rubicundus lopheliae,NA
1043448,272971,Apogon amboinensis,1043448,Fibramia amboinensis,NA
1043449,209319,Apogon lateralis,1043449,Fibramia lateralis,NA
1043449,401484,Apogon literalis,1043449,Fibramia lateralis,NA
1043449,712667,Ostorhinchus lateralis,1043449,Fibramia lateralis,NA
1043458,276413,Diapterus aureolus,1043458,Deckertichthys aureolus,NA
1043458,310015,Gerres aureolus,1043458,Deckertichthys aureolus,NA
1043472,282490,Psilotris batrachodes,1043472,Cryptopsilotris batrachodes,NA
1043472,1578083,Psilotris batrachoides,1043472,Cryptopsilotris batrachodes,NA
1043472,402907,Psilotrix batrachodes,1043472,Cryptopsilotris batrachodes,NA
1043474,282504,Pterothrissus belloci,1043474,Nemoossis belloci,NA
1043477,862536,Aphanius chantrei,1043477,Crenimugil seheli,NA
1043477,1458997,Cyprinodon chantrei,1043477,Crenimugil seheli,NA
1043477,303804,Liza caeruleomaculatus,1043477,Crenimugil seheli,NA
1043477,303823,Liza seheli,1043477,Crenimugil seheli,NA
1043477,309762,Moolgarda delicata,1043477,Crenimugil seheli,NA
1043477,1529728,Moolgarda pura,1043477,Crenimugil seheli,NA
1043477,309766,Moolgarda seheli,1043477,Crenimugil seheli,NA
1043477,303838,Mugil axillaris,1043477,Crenimugil seheli,NA
1043477,1021158,Mugil bleekeri,1043477,Crenimugil seheli,NA
1043477,303841,Mugil borbonicus,1043477,Crenimugil seheli,NA
1043477,303846,Mugil caeruleomaculata,1043477,Crenimugil seheli,NA
1043477,303847,Mugil caeruleomaculatus,1043477,Crenimugil seheli,NA
1043477,402246,Mugil caeruleornaculatus,1043477,Crenimugil seheli,NA
1043477,218892,Mugil caruleomaculatus,1043477,Crenimugil seheli,NA
1043477,402245,Mugil coeruleomaculatus,1043477,Crenimugil seheli,NA
1043477,322973,Mugil crenilabis seheli,1043477,Crenimugil seheli,NA
1043477,303864,Mugil cylindricus,1043477,Crenimugil seheli,NA
1043477,1021161,Mugil decemradiatus,1043477,Crenimugil seheli,NA
1043477,303865,Mugil delicatus,1043477,Crenimugil seheli,NA
1043477,402244,Mugil seheh,1043477,Crenimugil seheli,NA
1043477,303947,Mugil seheli,1043477,Crenimugil seheli,NA
1043477,1022925,Mullus malabaricus,1043477,Crenimugil seheli,NA
1043477,278817,Valamugil delicata,1043477,Crenimugil seheli,NA
1043477,218905,Valamugil seheli,1043477,Crenimugil seheli,NA
1043483,314081,Chriolepis imswe,1043483,Paedovaricus imswe,NA
