iucn_sciname,worms_valid_sciname,sis_taxon_id,iucn_assessment_id,aphia_id,aquax,notes
retropinna tasmanica,retropinna tasmanica,122902110,123382091,282570,No SDM,NA
galaxias truttaceus,galaxias truttaceus,122903281,123382171,280814,No SDM,NA
lovettia sealii,lovettia sealii,122904059,123382181,281407,No SDM,NA
brachionichthys australis,brachionichthys australis,123376569,123424324,398421,SDM,NA
brachiopsilus dianthus,brachiopsilus dianthus,123376622,123424329,474929,No SDM,NA
brachiopsilus dossenus,brachiopsilus dossenus,123423043,123424334,474930,No SDM,NA
brachiopsilus ziebelli,brachiopsilus ziebelli,123423098,123424339,474931,No SDM,NA
pezichthys amplispinus,pezichthys amplispinus,123423165,123424344,474932,No SDM,NA
pezichthys compressus,pezichthys compressus,123423190,123424349,474933,No SDM,NA
pezichthys eltanini,pezichthys eltanini,123423200,123424354,474934,No SDM,NA
pezichthys macropinnis,pezichthys macropinnis,123423211,123424359,474935,No SDM,NA
pezichthys nigrocilium,pezichthys nigrocilium,123423234,123424364,474936,No SDM,NA
sympterichthys moultoni,sympterichthys moultoni,123423266,123424369,474937,No SDM,NA
thymichthys verrucosus,thymichthys verrucosus,123423794,123424384,475054,SDM,NA
caulophryne bacescui,caulophryne bacescui,123423864,123424389,1012195,No SDM,NA
robia legula,robia legula,123424059,123424394,282625,No SDM,NA
ceratias tentaculatus,ceratias tentaculatus,123424090,123424399,221406,SDM,NA
periophthalmus novemradiatus,periophthalmus novemradiatus,118354464,123439932,277979,No SDM,NA
phyllogobius platycephalops,phyllogobius platycephalops,118354490,123440615,282252,SDM,NA
natalichthys leptus,natalichthys leptus,123484382,123484432,218322,No SDM,NA
caesio xanthalytos,caesio xanthalytos,123424581,123494627,835096,SDM,NA
decapterus smithvanizi,decapterus smithvanizi,123424845,123494632,835097,SDM,NA
emmelichthys marisrubri,emmelichthys marisrubri,123425392,123494652,835196,SDM,NA
erythrocles acarina,erythrocles acarina,123426284,123494657,273396,SDM,NA
erythrocles schlegelii,erythrocles schlegelii,123426960,123494662,218466,SDM,NA
plagiogeneion rubiginosum,plagiogeneion rubiginosum,123426979,123494667,218467,SDM,NA
amblyeleotris aurora,amblyeleotris aurora,123428754,123494687,209272,SDM,NA
amblyeleotris delicatulus,amblyeleotris delicatulus,123428798,123494692,209275,No SDM,NA
amblyeleotris sungami,amblyeleotris sungami,123430275,123494697,209270,SDM,NA
amblygobius semicinctus,amblygobius semicinctus,123430310,123494702,219376,SDM,NA
amblygobius sewardii,amblygobius sewardii,123430352,123494707,1020786,No SDM,NA
amblyotrypauchen arctocephalus,amblyotrypauchen arctocephalus,123431270,123494712,279575,SDM,NA
callogobius amikami,callogobius amikami,123431387,123494727,278873,No SDM,NA
callogobius dori,callogobius dori,123431411,123494732,219407,No SDM,NA
callogobius flavobrunneus,callogobius flavobrunneus,123431971,123494737,219409,SDM,NA
cryptocentrus caeruleopunctatus,cryptocentrus caeruleopunctatus,123432479,123494747,219428,SDM,NA
cryptocentrus cryptocentrus,cryptocentrus cryptocentrus,123432514,123494752,219432,SDM,NA
cryptocentrus malindiensis,cryptocentrus malindiensis,123433638,123494757,278336,No SDM,NA
drombus dentifer,drombus dentifer,123433722,123494762,475009,No SDM,NA
drombus key,drombus key,123433751,123494767,219444,SDM,NA
drombus simulus,drombus simulus,123433770,123494772,278101,No SDM,NA
gladiogobius rex,gladiogobius rex,123433930,123494777,475020,No SDM,NA
glossogobius minutus,glossogobius minutus,123433971,123494782,475021,No SDM,NA
gobiodon bilineatus,gobiodon bilineatus,123434119,123494787,835067,No SDM,NA
gobiodon fulvus,gobiodon fulvus,123434761,123494792,219482,SDM,NA
gobiodon irregularis,gobiodon irregularis,123434776,123494797,835068,No SDM,NA
gobiopsis pinto,gobiopsis pinto,123434969,123494807,210786,No SDM,NA
knipowitschia iljini,knipowitschia iljini,123435142,123494817,273443,No SDM,NA
odontamblyopus roseus,odontamblyopus roseus,123435299,123494827,281819,No SDM,NA
odontamblyopus tenuis,odontamblyopus tenuis,123435331,123494832,281821,No SDM,NA
stonogobiops dracula,stonogobiops dracula,123437511,123494842,219570,No SDM,NA
taenioides anguillaris,taenioides anguillaris,123437732,123494847,277220,SDM,NA
taenioides buchanani,taenioides buchanani,123438566,123494852,277221,No SDM,NA
diagramma labiosum,diagramma labiosum,123439535,123494867,279261,SDM,NA
plectorhinchus paulayi,plectorhinchus paulayi,123439665,123494872,218540,SDM,NA
plectorhinchus plagiodesmus,plectorhinchus plagiodesmus,123439691,123494877,218553,SDM,NA
plectorhinchus polytaenia,plectorhinchus polytaenia,123439694,123494882,273494,SDM,NA
pomadasys aheneus,pomadasys aheneus,123439722,123494887,273497,SDM,NA
pomadasys guoraca,pomadasys guoraca,123439745,123494892,218567,SDM,NA
pomadasys laurentino,pomadasys laurentino,123439804,123494897,218564,SDM,NA
pomadasys multimaculatus,pomadasys multimaculatus,123439834,123494902,401886,SDM,NA
pomadasys punctulatus,pomadasys punctulatus,123439842,123494907,273511,SDM,NA
pomadasys taeniatus,pomadasys taeniatus,123439853,123494912,273516,SDM,NA
parascolopsis inermis,parascolopsis inermis,123440719,123494917,277751,SDM,NA
parascolopsis townsendi,parascolopsis townsendi,123440780,123494922,214691,SDM,NA
scolopsis aurata,scolopsis aurata,123441448,123494927,276784,SDM,NA
scolopsis frenata,scolopsis frenata,123441501,123494932,712734,SDM,NA
scolopsis xenochrous,scolopsis xenochrous,123456077,123494942,276792,SDM,NA
opistognathus ensiferus,opistognathus ensiferus,123479789,123494947,1493903,No SDM,NA
opistognathus simus,opistognathus simus,123479792,123494952,712629,No SDM,NA
opistognathus crassus,opistognathus crassus,123479810,123494957,712624,No SDM,NA
stalix davidsheni,stalix davidsheni,123480251,123494962,282858,No SDM,NA
acanthoplesiops cappuccino,acanthoplesiops cappuccino,123481305,123494967,1007193,No SDM,NA
plesiops malalaxus,plesiops malalaxus,123481338,123494972,218341,No SDM,NA
plesiops multisquamata,plesiops multisquamata,123481349,123494977,276817,No SDM,NA
plesiops mystaxus,plesiops mystaxus,123481390,123494982,218343,SDM,NA
priacanthus prolixus,priacanthus prolixus,123481902,123494987,218364,SDM,NA
anisochromis kenyae,anisochromis kenyae,123481988,123494992,218309,SDM,NA
anisochromis mascarenensis,anisochromis mascarenensis,123482008,123494997,279258,No SDM,NA
chlidichthys abruptus,chlidichthys abruptus,123482119,123495002,277757,No SDM,NA
chlidichthys auratus,chlidichthys auratus,123482149,123495007,218311,No SDM,NA
chlidichthys bibulus,chlidichthys bibulus,123482176,123495012,218312,No SDM,NA
chlidichthys cacatuoides,chlidichthys cacatuoides,123482213,123495017,277758,No SDM,NA
chlidichthys chagosensis,chlidichthys chagosensis,123482239,123495022,277759,No SDM,NA
chlidichthys clibanarius,chlidichthys clibanarius,123482256,123495027,277760,No SDM,NA
chlidichthys foudioides,chlidichthys foudioides,123482273,123495032,277761,No SDM,NA
chlidichthys inornatus,chlidichthys inornatus,123482304,123495037,218314,No SDM,NA
chlidichthys johnvoelckeri,chlidichthys johnvoelckeri,123482315,123495042,218313,SDM,NA
chlidichthys pembae,chlidichthys pembae,123482318,123495047,218310,SDM,NA
chlidichthys randalli,chlidichthys randalli,123482322,123495052,277762,No SDM,NA
chlidichthys rubiceps,chlidichthys rubiceps,123482346,123495057,277763,No SDM,NA
chlidichthys smithae,chlidichthys smithae,123482355,123495062,277764,No SDM,NA
congrogadus subducens,congrogadus subducens,123482384,123495067,280379,SDM,NA
halidesmus coccus,halidesmus coccus,123482461,123495072,277229,No SDM,NA
halidesmus polytretus,halidesmus polytretus,123482474,123495077,218315,No SDM,NA
halidesmus scapularis,halidesmus scapularis,123482501,123495082,218316,SDM,NA
halidesmus socotraensis,halidesmus socotraensis,123482511,123495087,277230,No SDM,NA
halidesmus thomaseni,halidesmus thomaseni,123482517,123495092,277231,No SDM,NA
halimuraena hexagonata,halimuraena hexagonata,123482570,123495097,218317,SDM,NA
halimuraena lepopareia,halimuraena lepopareia,123482609,123495102,218319,No SDM,NA
halimuraena shakai,halimuraena shakai,123482627,123495107,218318,SDM,NA
halimuraenoides isostigma,halimuraenoides isostigma,123482676,123495112,218320,No SDM,NA
haliophis diademus,haliophis diademus,123483738,123495117,278483,No SDM,NA
haliophis guttatus,haliophis guttatus,123483756,123495122,218321,SDM,NA
natalichthys ori,natalichthys ori,123491396,123495127,218323,No SDM,NA
natalichthys sam,natalichthys sam,123491533,123495132,218324,No SDM,NA
pseudochromis aureolineatus,pseudochromis aureolineatus,123491577,123495137,388753,No SDM,NA
pseudochromis flavivertex,pseudochromis flavivertex,123491609,123495142,218331,SDM,NA
pseudochromis fridmani,pseudochromis fridmani,123491697,123495147,218336,SDM,NA
pseudochromis kristinae,pseudochromis kristinae,123491720,123495152,388754,No SDM,NA
pseudochromis leucorhynchus,pseudochromis leucorhynchus,123491789,123495157,218325,No SDM,NA
pseudochromis madagascariensis,pseudochromis madagascariensis,123491822,123495162,388755,No SDM,NA
pseudochromis melas,pseudochromis melas,123491892,123495167,218329,SDM,NA
pseudochromis natalensis,pseudochromis natalensis,123491900,123495172,218327,SDM,NA
pseudochromis olivaceus,pseudochromis olivaceus,123491918,123495177,218332,SDM,NA
pseudochromis punctatus,pseudochromis punctatus,123491937,123495182,398498,No SDM,NA
pseudochromis springeri,pseudochromis springeri,123491959,123495187,218337,SDM,NA
pseudochromis tauberae,pseudochromis tauberae,123491963,123495192,218326,SDM,NA
rusichthys explicitus,rusichthys explicitus,123492102,123495197,278028,No SDM,NA
rusichthys plesiomorphus,rusichthys plesiomorphus,123492148,123495202,218338,No SDM,NA
arnoglossus dalgleishi,arnoglossus dalgleishi,123495235,123517560,219790,SDM,NA
bothus swio,bothus swio,123495297,123517565,274190,SDM,NA
chascanopsetta kenyaensis,chascanopsetta kenyaensis,123495360,123517570,278149,SDM,NA
crossorhombus valderostratus,crossorhombus valderostratus,123495565,123517575,219798,SDM,NA
engyprosopon latifrons,engyprosopon latifrons,123495795,123517580,219803,No SDM,NA
engyprosopon sechellense,engyprosopon sechellense,123495852,123517595,1605263,SDM,NA
laeops natalensis,laeops natalensis,123495886,123517600,219807,SDM,NA
laeops nigromaculatus,laeops nigromaculatus,123495890,123517605,219809,SDM,NA
laeops pectoralis,laeops pectoralis,123495948,123517610,219808,SDM,NA
neolaeops microphthalmus,neolaeops microphthalmus,123496476,123517620,219810,SDM,NA
psettina brevirictis,psettina brevirictis,123496569,123517625,219811,SDM,NA
tosarhombus smithi,tosarhombus smithi,123496683,123517630,283018,SDM,NA
cynoglossus acaudatus,cynoglossus acaudatus,123497006,123517640,219852,SDM,NA
cynoglossus acutirostris,cynoglossus acutirostris,123497053,123517645,219845,SDM,NA
cynoglossus attenuatus,cynoglossus attenuatus,123498424,123517650,219844,SDM,NA
cynoglossus cynoglossus,cynoglossus cynoglossus,123498476,123517655,274198,SDM,NA
cynoglossus dispar,cynoglossus dispar,123498530,123517660,274199,SDM,NA
cynoglossus durbanensis,cynoglossus durbanensis,123498533,123517665,219848,SDM,NA
cynoglossus gilchristi,cynoglossus gilchristi,123498563,123517670,219850,SDM,NA
cynoglossus lida,cynoglossus lida,123498577,123517675,219857,SDM,NA
cynoglossus marleyi,cynoglossus marleyi,123498679,123517680,219851,SDM,NA
cynoglossus monopus,cynoglossus monopus,123498699,123517685,274215,SDM,NA
cynoglossus semifasciatus,cynoglossus semifasciatus,123498776,123517690,274224,SDM,NA
paraplagusia bilineata,paraplagusia bilineata,123498959,123517695,219858,SDM,NA
symphurus microrhynchus,symphurus microrhynchus,123499036,123517705,219861,SDM,NA
symphurus monostigmus,symphurus monostigmus,123499110,123517710,274260,SDM,NA
symphurus ocellatus,symphurus ocellatus,123499145,123517715,219862,SDM,NA
symphurus strictus,symphurus strictus,123499266,123517720,219860,SDM,NA
symphurus trifasciatus,symphurus trifasciatus,123499299,123517725,274278,SDM,NA
symphurus variegatus,symphurus variegatus,123499355,123517730,219863,SDM,NA
pseudorhombus annulatus,pseudorhombus annulatus,123499447,123517735,277072,SDM,NA
pseudorhombus dupliciocellatus,pseudorhombus dupliciocellatus,123499485,123517740,277078,SDM,NA
pseudorhombus micrognathus,pseudorhombus micrognathus,123499639,123517745,277084,SDM,NA
pseudorhombus natalensis,pseudorhombus natalensis,123499659,123517750,220053,SDM,NA
pseudorhombus triocellatus,pseudorhombus triocellatus,123499677,123517755,277094,SDM,NA
poecilopsetta colorata,poecilopsetta colorata,123501294,123517760,275848,SDM,NA
poecilopsetta natalensis,poecilopsetta natalensis,123501308,123517765,219817,SDM,NA
poecilopsetta praelonga,poecilopsetta praelonga,123501367,123517770,275857,SDM,NA
poecilopsetta vaynei,poecilopsetta vaynei,123501377,123517775,275858,SDM,NA
poecilopsetta zanzibarensis,poecilopsetta zanzibarensis,123501434,123517780,219816,SDM,NA
samaris costae,samaris costae,123502093,123517785,221436,SDM,NA
samaris cristatus,samaris cristatus,123502396,123517790,219818,SDM,NA
samaris macrolepis,samaris macrolepis,123502410,123517795,221435,SDM,NA
samariscus desoutterae,samariscus desoutterae,123502420,123517800,214694,SDM,NA
samariscus longimanus,samariscus longimanus,123502441,123517805,279139,SDM,NA
samariscus nielseni,samariscus nielseni,123502456,123517810,214692,SDM,NA
samariscus triocellatus,samariscus triocellatus,123502504,123517815,214693,SDM,NA
aseraggodes brevirostris,aseraggodes brevirostris,123502853,123517820,279710,SDM,NA
aseraggodes diringeri,aseraggodes diringeri,123502871,123517825,279713,SDM,NA
aseraggodes guttulatus,aseraggodes guttulatus,123502900,123517830,279717,SDM,NA
aseraggodes heemstrai,aseraggodes heemstrai,123502973,123517835,279719,SDM,NA
aseraggodes jenny,aseraggodes jenny,123502982,123517840,279723,SDM,NA
aseraggodes sinusarabici,aseraggodes sinusarabici,123503097,123517845,279739,SDM,NA
aseraggodes steinitzi,aseraggodes steinitzi,123503127,123517850,279741,SDM,NA
barnardichthys fulvomarginata,barnardichthys fulvomarginata,123503235,123517855,712916,SDM,NA
bathysolea lagarderae,bathysolea lagarderae,123503261,123517860,219823,SDM,NA
brachirus macrolepis,brachirus macrolepis,123503272,123517865,279965,SDM,NA
heteromycteris oculus,heteromycteris oculus,123503627,123517870,278105,SDM,NA
liachirus melanospilos,liachirus melanospilos,123503647,123517875,281348,SDM,NA
pardachirus morrowi,pardachirus morrowi,123503697,123517880,219828,SDM,NA
solea heinii,solea heinii,123503731,123517885,274309,SDM,NA
solea ovata,solea ovata,123503741,123517890,274311,SDM,NA
solea turbynei,solea turbynei,123503751,123517895,305867,SDM,NA
soleichthys tubiferus,soleichthys tubiferus,123503861,123517900,398701,SDM,NA
dagetichthys marginatus,dagetichthys marginatus,123503888,123517910,403346,SDM,NA
zebrias altipinnis,zebrias altipinnis,123514105,123517915,277577,SDM,NA
zebrias maculosus,zebrias maculosus,123514185,123517920,277586,SDM,NA
zebrias regani,zebrias regani,123516559,123517925,219837,SDM,NA
halobrecta princeps,halobrecta princeps,123670775,123674294,709654,No SDM,NA
orcaella brevirostris,orcaella brevirostris,15419,123790805,148732,SDM,NA
pontoporia blainvillei,pontoporia blainvillei,17978,123792204,254964,SDM,NA
sousa teuszii,sousa teuszii,20425,123792572,254970,No SDM,NA
orcaella heinsohni,orcaella heinsohni,136315,123793740,343990,SDM,NA
sousa chinensis,sousa chinensis,82031425,123794774,220226,SDM,NA
trimma avidori,trimma avidori,118354917,123941027,219587,SDM,NA
bathyraja abyssicola,bathyraja abyssicola,2636,124398348,271503,SDM,NA
glyphis gangeticus,glyphis gangeticus,169473392,124398647,277183,SDM,NA
squatina californica,squatina californica,39328,124401300,271667,SDM,NA
heterodontus francisci,heterodontus francisci,39333,124401602,276694,SDM,NA
megachasma pelagios,megachasma pelagios,39338,124402302,281542,SDM,NA
lamna ditropis,lamna ditropis,39342,124402990,271421,SDM,NA
haploblepharus edwardsii,haploblepharus edwardsii,39345,124403633,217646,SDM,NA
haploblepharus fuscus,haploblepharus fuscus,39346,124403821,217644,SDM,NA
poroderma africanum,poroderma africanum,39348,124404008,217649,SDM,NA
scyliorhinus capensis,scyliorhinus capensis,39349,124404210,217652,SDM,NA
leptocharias smithii,leptocharias smithii,39350,124404329,105804,SDM,NA
hemitriakis leucoperiptera,hemitriakis leucoperiptera,39353,124404742,281043,SDM,NA
hypogaleus hyugaensis,hypogaleus hyugaensis,39354,124404903,220020,SDM,NA
mustelus asterias,mustelus asterias,39357,124405496,105821,SDM,NA
mustelus mustelus,mustelus mustelus,39358,124405881,105822,SDM,NA
scylliogaleus quecketti,scylliogaleus quecketti,39360,124406361,220022,SDM,NA
triakis acutipinna,triakis acutipinna,39361,124406514,279057,SDM,NA
triakis megalopterus,triakis megalopterus,39362,124406649,220023,SDM,NA
carcharhinus borneensis,carcharhinus borneensis,39367,124407121,271319,SDM,NA
rhizoprionodon terraenovae,rhizoprionodon terraenovae,39382,124408927,158510,SDM,NA
tetronarce californica,tetronarce californica,39396,124410177,845703,SDM,NA
urogymnus asperrimus,urogymnus asperrimus,39413,124411670,217424,SDM,NA
dipturus laevis,dipturus laevis,39771,124413280,158548,SDM,NA
asymbolus submaculatus,asymbolus submaculatus,41726,124414388,279785,SDM,NA
asymbolus vincenti,asymbolus vincenti,41727,124414480,279786,SDM,NA
atelomycterus marmoratus,atelomycterus marmoratus,41730,124414963,279790,SDM,NA
aulohalaelurus labiosus,aulohalaelurus labiosus,41731,124415138,279835,SDM,NA
