assessment_id,group,sis_taxon_id,sciname,redlist_version,redlist_category,assessed_year,scope
1546509,blennies,178909,Helcogramma vulcana,3.1,LC,2014,Global
1548066,blennies,178921,Helcogramma randalli,3.1,LC,2014,Global
1548286,blennies,178923,Ophiclinops pardalis,3.1,DD,2014,Global
1548448,blennies,178924,Springerichthys bapturus,3.1,LC,2014,Global
1548683,blennies,178926,Helcogramma kranos,3.1,LC,2014,Global
1549011,blennies,178929,Ophiclinus ningulus,3.1,LC,2014,Global
1550389,blennies,178939,Trinorfolkia cristata,3.1,LC,2014,Global
1550891,blennies,178943,Pavoclinus laurentii,3.1,LC,2014,Global
1551021,blennies,178944,Matanui bathytaton,3.1,LC,2014,Global
1551377,blennies,178947,Lepidoblennius marmoratus,3.1,LC,2014,Global
1551886,blennies,178951,Springerichthys kulbickii,3.1,LC,2014,Global
1552372,blennies,178956,Norfolkia leeuwin,3.1,LC,2014,Global
1552829,blennies,178960,Trianectes bucephalus,3.1,LC,2014,Global
1552923,blennies,178961,Gilloblennius abditus,3.1,LC,2014,Global
1553376,blennies,178965,Notoclinops segmentatus,3.1,LC,2014,Global
1553470,blennies,178966,Helcogramma solorensis,3.1,DD,2014,Global
1553799,blennies,178969,Forsterygion maryannae,3.1,LC,2014,Global
1553904,blennies,178970,Notoclinus fenestratus,3.1,LC,2014,Global
1555025,blennies,178979,Helcogramma rhinoceros,3.1,LC,2014,Global
1556173,blennies,178988,Notoclinops yaldwyni,3.1,LC,2014,Global
1556278,blennies,178989,Helcogramma hudsoni,3.1,LC,2014,Global
1557076,blennies,178995,Notoclinops caerulepunctus,3.1,LC,2014,Global
1557179,blennies,178996,Helcogrammoides cunninghami,3.1,LC,2014,Global
1557404,blennies,178998,Ruanoho decemdigitatus,3.1,LC,2014,Global
1557653,blennies,179000,Helcogramma novaecaledoniae,3.1,LC,2014,Global
1558756,blennies,179008,Ophiclinops hutchinsi,3.1,LC,2014,Global
1559417,blennies,179014,Forsterygion varium,3.1,LC,2014,Global
1559682,blennies,179016,Pavoclinus graminis,3.1,LC,2014,Global
1560367,blennies,179022,Forsterygion gymnota,3.1,LC,2014,Global
1560736,blennies,179024,Trinorfolkia clarkei,3.1,LC,2014,Global
1560838,blennies,179025,Ophiclinus pectoralis,3.1,LC,2014,Global
1561076,blennies,179027,Ophiclinops varius,3.1,LC,2014,Global
1561227,blennies,179028,Myxodes cristatus,3.1,LC,2014,Global
1561343,blennies,179029,Karalepis stewarti,3.1,LC,2014,Global
1561443,blennies,179030,Helcogrammoides antarcticus,3.1,DD,2014,Global
1562099,blennies,179036,Ophiclinus gracilis,3.1,LC,2014,Global
1562566,blennies,179040,Helcogramma nigra,3.1,LC,2014,Global
1562928,blennies,179043,Norfolkia thomasi,3.1,LC,2014,Global
1563915,blennies,179051,Muraenoclinus dorsalis,3.1,LC,2014,Global
1564047,blennies,179052,Helcogramma lacuna,3.1,LC,2014,Global
1564133,blennies,179053,Helcogramma gymnauchen,3.1,LC,2014,Global
1564379,blennies,179055,Lepidoblennius haplodactylus,3.1,LC,2014,Global
1565676,blennies,179065,Norfolkia squamiceps,3.1,LC,2014,Global
1566935,blennies,179076,Matanui profundum,3.1,LC,2014,Global
1567788,blennies,179084,Trinorfolkia incisa,3.1,LC,2014,Global
1568303,blennies,179088,Gilloblennius tripennis,3.1,LC,2014,Global
1568404,blennies,179089,Helcogrammoides chilensis,3.1,LC,2014,Global
1568746,blennies,179092,Ophiclinus brevipinnis,3.1,LC,2014,Global
1569019,blennies,179094,Myxodes viridis,3.1,LC,2014,Global
1569488,blennies,179099,Forsterygion capito,3.1,LC,2014,Global
1569588,blennies,179100,Ophiclinus gabrieli,3.1,LC,2014,Global
1570159,blennies,179104,Pavoclinus caeruleopunctatus,3.1,LC,2014,Global
1571140,blennies,179111,Helcogramma trigloides,3.1,LC,2014,Global
1571460,blennies,179113,Notoclinus compressus,3.1,LC,2014,Global
1571559,blennies,179114,Ophiclinus antarcticus,3.1,LC,2014,Global
1935999,blennies,189752,Ruanoho whero,3.1,LC,2014,Global
46239134,blennies,199651,Cirripectes heemstraorum,3.1,LC,2014,Global
1544915,blennies,178896,Bellapiscis lesleyae,3.1,LC,2014,Global
1545028,blennies,178897,Heteroclinus heptaeolus,3.1,LC,2014,Global
1545332,blennies,178899,Heteroclinus kuiteri,3.1,LC,2014,Global
1545576,blennies,178901,Heteroclinus wilsoni,3.1,LC,2014,Global
1545697,blennies,178902,Gibbonsia montereyensis,3.1,LC,2014,Global
1545830,blennies,178903,Heteroclinus adelaidae,3.1,LC,2014,Global
1545966,blennies,178904,Forsterygion lapillum,3.1,LC,2014,Global
1546068,blennies,178905,Apopterygion oculus,3.1,LC,2014,Global
1547499,blennies,178917,Gibbonsia metzi,3.1,LC,2014,Global
1549151,blennies,178930,Heteroclinus macrophthalmus,3.1,LC,2014,Global
1549801,blennies,178934,Enneapterygius kermadecensis,3.1,LC,2014,Global
1549923,blennies,178935,Heteroclinus eckloniae,3.1,LC,2014,Global
1550041,blennies,178936,Heteroclinus puellarum,3.1,LC,2014,Global
1551130,blennies,178945,Heteroclinus johnstoni,3.1,LC,2014,Global
1551471,blennies,178948,Bellapiscis medius,3.1,LC,2014,Global
1554122,blennies,178972,Cristiceps aurantiacus,3.1,LC,2014,Global
1556413,blennies,178990,Forsterygion flavonigrum,3.1,LC,2014,Global
1556848,blennies,178993,Cryptichthys jojettae,3.1,LC,2014,Global
1556958,blennies,178994,Fucomimus mus,3.1,LC,2014,Global
1558366,blennies,179005,Ericentrus rubrus,3.1,LC,2014,Global
1558629,blennies,179007,Heteroclinus nasutus,3.1,LC,2014,Global
1558891,blennies,179009,Heteroclinus antinectes,3.1,LC,2014,Global
1559519,blennies,179015,Heterostichus rostratus,3.1,LC,2014,Global
1560959,blennies,179026,Blennodon dorsale,3.1,LC,2014,Global
1562789,blennies,179042,Cristiceps australis,3.1,LC,2014,Global
1565035,blennies,179061,Cristiceps argyropleura,3.1,LC,2014,Global
1565338,blennies,179063,Cologrammus flavescens,3.1,LC,2014,Global
1566306,blennies,179070,Heteroclinus equiradiatus,3.1,LC,2014,Global
1567268,blennies,179079,Heteroclinus tristis,3.1,LC,2014,Global
1569146,blennies,179095,Forsterygion malcolmi,3.1,LC,2014,Global
1570666,blennies,179108,Heteroclinus perspicillatus,3.1,LC,2014,Global
1544018,blennies,178889,Enneapterygius rhabdotus,3.1,LC,2014,Global
1544283,blennies,178891,Enneapterygius clea,3.1,LC,2014,Global
1544631,blennies,178893,Enneapterygius kosiensis,3.1,LC,2014,Global
1544745,blennies,178894,Enneapterygius flavoccipitis,3.1,LC,2014,Global
1545158,blennies,178898,Enneanectes pectoralis,3.1,LC,2014,Global
1546401,blennies,178908,Enneapterygius ornatus,3.1,LC,2014,Global
1546789,blennies,178911,Enneapterygius randalli,3.1,LC,2014,Global
1547015,blennies,178913,Enneapterygius fuscoventer,3.1,LC,2014,Global
1547164,blennies,178914,Acanthanectes rufus,3.1,LC,2014,Global
1547635,blennies,178918,Clinus agilis,3.1,LC,2014,Global
1547937,blennies,178920,Enneapterygius atriceps,3.1,LC,2014,Global
1548899,blennies,178928,Enneapterygius signicauda,3.1,LC,2014,Global
1549278,blennies,178931,Clinus helenae,3.1,LC,2014,Global
1549392,blennies,178932,Enneapterygius tutuilae,3.1,LC,2014,Global
1549674,blennies,178933,Blennophis striatus,3.1,LC,2014,Global
1550164,blennies,178937,Enneapterygius niger,3.1,LC,2014,Global
1550483,blennies,178940,Enneapterygius hollemani,3.1,LC,2014,Global
1550597,blennies,178941,Cirrhibarbis capensis,3.1,LC,2014,Global
