assessment_id,group,sis_taxon_id,sciname,redlist_version,redlist_category,assessed_year,scope
2223697,not comprehensively assessed,193335,Sphaeramia orbicularis,3.1,LC,2022,Global
2223960,not comprehensively assessed,193336,Foa brachygramma,3.1,LC,2022,Global
2224387,not comprehensively assessed,193338,Ostorhinchus melanoproctus,3.1,LC,2022,Global
2224628,not comprehensively assessed,193340,Pristicon trimaculatus,3.1,LC,2022,Global
2224857,not comprehensively assessed,193341,Neamia articycla,3.1,LC,2024,Global
2224996,not comprehensively assessed,193342,Pristiapogon kallopterus,3.1,LC,2022,Global
2225296,not comprehensively assessed,193343,Pristiapogon fraenatus,3.1,LC,2022,Global
2225630,not comprehensively assessed,193344,Gymnapogon urospilotus,3.1,LC,2022,Global
2225815,not comprehensively assessed,193345,Cheilodipterus quinquelineatus,3.1,LC,2022,Global
2226158,not comprehensively assessed,193346,Pristiapogon taeniophorus,3.1,LC,2024,Global
2226447,not comprehensively assessed,193347,Ostorhinchus novemfasciatus,3.1,LC,2022,Global
2226821,not comprehensively assessed,193349,Apogon dianthus,3.1,LC,2024,Global
2226923,not comprehensively assessed,193350,Cheilodipterus intermedius,3.1,LC,2024,Global
2227069,not comprehensively assessed,193351,Ostorhinchus cyanosoma,3.1,LC,2022,Global
2227361,not comprehensively assessed,193352,Taeniamia fucata,3.1,LC,2022,Global
2227669,not comprehensively assessed,193353,Siphamia corallicola,3.1,LC,2024,Global
2227788,not comprehensively assessed,193354,Rhabdamia gracilis,3.1,LC,2024,Global
2228022,not comprehensively assessed,193355,Apogon seminigracaudus,3.1,LC,2024,Global
2228140,not comprehensively assessed,193356,Ostorhinchus cavitensis,3.1,LC,2024,Global
2228378,not comprehensively assessed,193358,Zoramia perlita,3.1,LC,2022,Global
2228464,not comprehensively assessed,193359,Fowleria marmorata,3.1,LC,2024,Global
2228705,not comprehensively assessed,193360,Nectamia viria,3.1,LC,2024,Global
2228962,not comprehensively assessed,193362,Ostorhinchus maculiferus,3.1,LC,2022,Global
2229067,not comprehensively assessed,193363,Fowleria aurita,3.1,LC,2022,Global
2229339,not comprehensively assessed,193364,Fibramia thermalis,3.1,LC,2024,Global
2229615,not comprehensively assessed,193366,Pseudamia gelatinosa,3.1,LC,2022,Global
2230282,not comprehensively assessed,193370,Fowleria vaiulae,3.1,LC,2024,Global
2230676,not comprehensively assessed,193372,Ostorhinchus doederleini,3.1,LC,2022,Global
2230854,not comprehensively assessed,193373,Foa fo,3.1,LC,2022,Global
2231115,not comprehensively assessed,193375,Ostorhinchus franssedai,3.1,LC,2024,Global
2231597,not comprehensively assessed,193379,Apogon crassiceps,3.1,LC,2022,Global
2231884,not comprehensively assessed,193380,Neamia octospina,3.1,LC,2024,Global
2232406,not comprehensively assessed,193382,Siphamia jebbi,3.1,LC,2024,Global
2232653,not comprehensively assessed,193384,Pristiapogon taeniopterus,3.1,LC,2024,Global
2232835,not comprehensively assessed,193385,Ostorhinchus dispar,3.1,LC,2022,Global
2233127,not comprehensively assessed,193387,Zoramia gilberti,3.1,LC,2022,Global
2233286,not comprehensively assessed,193388,Ostorhinchus selas,3.1,LC,2022,Global
2233439,not comprehensively assessed,193389,Ostorhinchus endekataenia,3.1,LC,2022,Global
2233617,not comprehensively assessed,193390,Fowleria flammea,3.1,LC,2022,Global
2233741,not comprehensively assessed,193391,Zoramia viridiventer,3.1,LC,2022,Global
2233877,not comprehensively assessed,193392,Ostorhinchus flavus,3.1,LC,2022,Global
2233998,not comprehensively assessed,193393,Pristiapogon exostigma,3.1,LC,2022,Global
2234264,not comprehensively assessed,193394,Cheilodipterus zonatus,3.1,LC,2022,Global
2234393,not comprehensively assessed,193395,Cheilodipterus isostigmus,3.1,LC,2022,Global
2234547,not comprehensively assessed,193396,Gymnapogon philippinus,3.1,LC,2024,Global
2234701,not comprehensively assessed,193397,Ostorhinchus apogonoides,3.1,LC,2022,Global
2234941,not comprehensively assessed,193398,Nectamia luxuria,3.1,LC,2024,Global
2235042,not comprehensively assessed,193399,Apogon coccineus,3.1,LC,2022,Global
2235317,not comprehensively assessed,193400,Cercamia eremia,3.1,LC,2024,Global
2235481,not comprehensively assessed,193401,Fowleria variegata,3.1,LC,2022,Global
2238099,not comprehensively assessed,193455,Ostorhinchus cheni,3.1,LC,2024,Global
2238186,not comprehensively assessed,193456,Ostorhinchus chrysotaenia,3.1,LC,2022,Global
2238289,not comprehensively assessed,193457,Ostorhinchus hoevenii,3.1,LC,2022,Global
2238391,not comprehensively assessed,193458,Ostorhinchus jenkinsi,3.1,LC,2024,Global
2238482,not comprehensively assessed,193459,Pristicon rhodopterus,3.1,LC,2022,Global
2238583,not comprehensively assessed,193460,Foa hyalina,3.1,LC,2024,Global
2238842,not comprehensively assessed,193463,Acentrogobius janthinopterus,3.1,LC,2021,Global
2238914,not comprehensively assessed,193464,Yongeichthys suluensis,3.1,LC,2024,Global
2238982,not comprehensively assessed,193466,Ancistrogobius dipus,3.1,LC,2024,Global
2239050,not comprehensively assessed,193467,Asterropteryx senoui,3.1,LC,2016,Global
2239124,not comprehensively assessed,193468,Callogobius crassus,3.1,LC,2024,Global
2239186,not comprehensively assessed,193469,Eviota karaspila,3.1,LC,2024,Global
2239247,not comprehensively assessed,193470,Eviota randalli,3.1,LC,2024,Global
2239311,not comprehensively assessed,193471,Eviota shimadai,3.1,LC,2016,Global
2239360,not comprehensively assessed,193472,Eviota winterbottomi,3.1,LC,2016,Global
2239409,not comprehensively assessed,193473,Fusigobius aureus,3.1,LC,2025,Global
2239475,not comprehensively assessed,193474,Gnatholepis pascuensis,3.1,LC,2025,Global
2239541,not comprehensively assessed,193475,Kelloggella disalvoi,3.1,LC,2025,Global
2239600,not comprehensively assessed,193477,Minysicya caudimaculata,3.1,LC,2025,Global
2239666,not comprehensively assessed,193478,Oxyurichthys cornutus,3.1,LC,2024,Global
2239825,not comprehensively assessed,193481,Tryssogobius colini,3.1,LC,2021,Global
2239891,not comprehensively assessed,193483,Vanderhorstia dorsomacula,3.1,LC,2024,Global
2240003,not comprehensively assessed,193507,Gnatholepis cauerensis,3.1,LC,2024,Global
2243505,not comprehensively assessed,193585,Abalistes filamentosus,3.1,LC,2022,Global
2243971,not comprehensively assessed,193587,Abalistes stellatus,3.1,LC,2022,Global
2244898,not comprehensively assessed,193596,Ostracion meleagris,3.1,LC,2024,Global
2245386,pufferfishes,193598,Takifugu vermicularis,3.1,NT,2014,Global
2245520,pufferfishes,193599,Arothron caeruleopunctatus,3.1,LC,2014,Global
2245692,pufferfishes,193600,Leiodon dapsilis,3.1,DD,2014,Global
2245780,pufferfishes,193601,Canthigaster flavoreticulata,3.1,DD,2014,Global
2245881,pufferfishes,193602,Takifugu bimaculatus,3.1,LC,2014,Global
2246007,not comprehensively assessed,193603,Ostracion solorense,3.1,LC,2024,Global
2246160,not comprehensively assessed,193604,Trixiphichthys weberi,3.1,LC,2024,Global
2246312,pufferfishes,193605,Takifugu chinensis,3.1,CR,2014,Global
2246630,pufferfishes,193607,Arothron manilensis,3.1,LC,2014,Global
2247610,pufferfishes,193611,Sphoeroides parvus,3.1,LC,2014,Global
2247747,pufferfishes,193612,Takifugu rubripes,3.1,NT,2014,Global
2247892,pufferfishes,193613,Arothron carduus,3.1,DD,2014,Global
2248012,pufferfishes,193614,Torquigener vicinus,3.1,LC,2014,Global
2248426,pufferfishes,193620,Sphoeroides andersonianus,3.1,DD,2014,Global
2248533,pufferfishes,193621,Torquigener hypselogeneion,3.1,LC,2014,Global
2248751,pufferfishes,193622,Lagocephalus spadiceus,3.1,LC,2014,Global
2248957,pufferfishes,193623,Canthigaster papua,3.1,LC,2014,Global
2249124,pufferfishes,193624,Takifugu reticularis,3.1,LC,2014,Global
2249474,not comprehensively assessed,193627,Ostracion cyanurum,3.1,LC,2024,Global
2249591,pufferfishes,193628,Lagocephalus suezensis,3.1,LC,2014,Global
2249715,not comprehensively assessed,193629,Xanthichthys caeruleolineatus,3.1,LC,2022,Global
2249897,pufferfishes,193630,Sphoeroides spengleri,3.1,LC,2014,Global
2250304,pufferfishes,193632,Sphoeroides greeleyi,3.1,LC,2014,Global
2250846,not comprehensively assessed,193635,Lactoria cornuta,3.1,LC,2024,Global
2251178,pufferfishes,193636,Torquigener pleurogramma,3.1,LC,2014,Global
2251283,pufferfishes,193637,Torquigener andersonae,3.1,LC,2014,Global
2251382,pufferfishes,193638,Pelagocephalus marki,3.1,LC,2014,Global
2251503,not comprehensively assessed,193639,Balistoides viridescens,3.1,LC,2022,Global
2251874,not comprehensively assessed,193640,Pseudobalistes flavimarginatus,3.1,LC,2022,Global
2252199,pufferfishes,193641,Takifugu coronoidus,3.1,LC,2014,Global
2252289,pufferfishes,193642,Canthigaster axiologus,3.1,LC,2014,Global
2252390,not comprehensively assessed,193643,Pseudobalistes fuscus,3.1,LC,2022,Global
2252750,not comprehensively assessed,193644,Chilomycterus antennatus,3.1,LC,2015,Global
2253091,not comprehensively assessed,193646,Acanthostracion polygonius,3.1,LC,2015,Global
2253412,not comprehensively assessed,193647,Acanthostracion quadricornis,3.1,LC,2015,Global
2253699,not comprehensively assessed,193648,Balistes willughbeii,3.1,DD,2022,Global
2254048,not comprehensively assessed,193651,Odonus niger,3.1,LC,2022,Global
2254446,not comprehensively assessed,193652,Sufflamen albicaudatum,3.1,LC,2022,Global
2254725,pufferfishes,193654,Takifugu plagiocellatus,3.1,EN,2014,Global
2254827,pufferfishes,193655,Canthigaster margaritata,3.1,LC,2014,Global
2254996,pufferfishes,193656,Canthigaster bennetti,3.1,LC,2014,Global
2255302,not comprehensively assessed,193657,Melichthys indicus,3.1,LC,2022,Global
2255638,pufferfishes,193659,Takifugu exascurus,3.1,LC,2014,Global
2255753,pufferfishes,193660,Torquigener gloerfelti,3.1,LC,2014,Global
2255857,pufferfishes,193661,Tetractenos glaber,3.1,LC,2014,Global
2255983,pufferfishes,193662,Arothron meleagris,3.1,LC,2014,Global
2256343,pufferfishes,193663,Canthigaster jactator,3.1,LC,2014,Global
2256487,pufferfishes,193664,Lagocephalus lunaris,3.1,LC,2014,Global
2256783,pufferfishes,193666,Takifugu flavidus,3.1,NT,2014,Global
2256916,pufferfishes,193667,Takifugu porphyreus,3.1,LC,2014,Global
2257688,pufferfishes,193669,Canthigaster compressa,3.1,LC,2014,Global
2257882,pufferfishes,193670,Torquigener paxtoni,3.1,LC,2014,Global
2257989,pufferfishes,193671,Arothron mappa,3.1,LC,2014,Global
2258233,pufferfishes,193672,Torquigener parcuspinus,3.1,LC,2014,Global
2258447,not comprehensively assessed,193674,Lophodiodon calori,3.1,LC,2024,Global
2258615,pufferfishes,193675,Canthigaster amboinensis,3.1,LC,2014,Global
2258862,pufferfishes,193676,Omegophora armilla,3.1,LC,2014,Global
2258984,pufferfishes,193677,Feroxodon multistriatus,3.1,LC,2014,Global
2259096,pufferfishes,193678,Torquigener pallimaculatus,3.1,LC,2014,Global
2259228,pufferfishes,193679,Sphoeroides georgemilleri,3.1,DD,2014,Global
2259336,pufferfishes,193680,Takifugu variomaculatus,3.1,DD,2014,Global
2259588,not comprehensively assessed,193682,Ostracion immaculatum,3.1,LC,2024,Global
2259705,not comprehensively assessed,193683,Melichthys vidua,3.1,LC,2022,Global
2259994,not comprehensively assessed,193684,Xanthichthys auromarginatus,3.1,LC,2022,Global
2260243,pufferfishes,193685,Reicheltia halsteadi,3.1,LC,2014,Global
2260357,pufferfishes,193686,Marilyna pleurosticta,3.1,LC,2014,Global
2260477,not comprehensively assessed,193687,Rhinecanthus verrucosus,3.1,LC,2022,Global
2260683,not comprehensively assessed,193688,Ostracion nasus,3.1,LC,2024,Global
2260873,pufferfishes,193689,Torquigener randalli,3.1,DD,2014,Global
2261145,pufferfishes,193691,Canthigaster capistrata,3.1,LC,2014,Global
2261266,not comprehensively assessed,193692,Lactoria diaphana,3.1,LC,2024,Global
2261537,pufferfishes,193693,Takifugu pardalis,3.1,LC,2014,Global
2261759,pufferfishes,193695,Canthigaster natalensis,3.1,LC,2014,Global
2261887,pufferfishes,193696,Takifugu chrysops,3.1,LC,2014,Global
2262002,pufferfishes,193697,Canthigaster pygmaea,3.1,LC,2014,Global
2262120,pufferfishes,193698,Sphoeroides tyleri,3.1,LC,2014,Global
2262231,pufferfishes,193699,Arothron hispidus,3.1,LC,2014,Global
2262650,not comprehensively assessed,193700,Balistes punctatus,3.1,VU,2015,Global
2262869,pufferfishes,193701,Torquigener marleyi,3.1,DD,2014,Global
2262935,pufferfishes,193702,Canthigaster investigatoris,3.1,DD,2014,Global
2263034,pufferfishes,193703,Torquigener flavimaculosus,3.1,LC,2014,Global
2263174,pufferfishes,193704,Torquigener altipinnis,3.1,LC,2014,Global
2263281,pufferfishes,193705,Canthigaster rivulata,3.1,LC,2014,Global
2263506,pufferfishes,193706,Canthigaster marquesensis,3.1,VU,2014,Global
2263610,not comprehensively assessed,193707,Tripodichthys blochii,3.1,LC,2024,Global
2263843,pufferfishes,193709,Canthigaster callisterna,3.1,LC,2014,Global
2264064,pufferfishes,193711,Canthigaster smithae,3.1,LC,2014,Global
2264205,pufferfishes,193712,Arothron stellatus,3.1,LC,2014,Global
2264564,not comprehensively assessed,193713,Rhinecanthus rectangulus,3.1,LC,2022,Global
2264946,not comprehensively assessed,193714,Rhinecanthus aculeatus,3.1,LC,2022,Global
2265285,not comprehensively assessed,193715,Diodon liturosus,3.1,LC,2024,Global
2265592,pufferfishes,193716,Arothron reticularis,3.1,LC,2014,Global
2265832,pufferfishes,193717,Lagocephalus inermis,3.1,LC,2014,Global
2266028,pufferfishes,193718,Lagocephalus guentheri,3.1,LC,2014,Global
2266451,pufferfishes,193721,Tetraodon implutus,3.1,DD,2014,Global
2266549,pufferfishes,193722,Arothron diadematus,3.1,LC,2014,Global
2266671,pufferfishes,193723,Canthigaster ocellicincta,3.1,LC,2014,Global
2266842,not comprehensively assessed,193724,Sufflamen chrysopterum,3.1,LC,2022,Global
2267201,pufferfishes,193725,Canthigaster jamestyleri,3.1,LC,2014,Global
2267404,not comprehensively assessed,193727,Ostracion rhinorhynchos,3.1,LC,2024,Global
2267582,not comprehensively assessed,193728,Balistapus undulatus,3.1,LC,2022,Global
2267942,not comprehensively assessed,193729,Pseudotriacanthus strigilifer,3.1,LC,2024,Global
2268147,pufferfishes,193730,Polyspina piosae,3.1,LC,2014,Global
2268256,not comprehensively assessed,193731,Cyclichthys orbicularis,3.1,LC,2024,Global
2268665,pufferfishes,193733,Canthigaster epilampra,3.1,LC,2014,Global
2268868,pufferfishes,193734,Chelonodontops pleurospilus,3.1,EN,2014,Global
2268970,pufferfishes,193735,Torquigener hicksi,3.1,DD,2014,Global
2269521,pufferfishes,193737,Lagocephalus cheesemanii,3.1,DD,2014,Global
2269848,not comprehensively assessed,193740,Balistoides conspicillum,3.1,LC,2022,Global
2270201,pufferfishes,193741,Torquigener perlevis,3.1,LC,2014,Global
2270465,pufferfishes,193743,Sphoeroides nitidus,3.1,DD,2014,Global
2270548,not comprehensively assessed,193744,Ostracion whitleyi,3.1,LC,2024,Global
2270668,not comprehensively assessed,193745,Hollardia hollardi,3.1,LC,2019,Global
2270798,pufferfishes,193746,Arothron leopardus,3.1,DD,2014,Global
2271212,pufferfishes,193749,Canthigaster coronata,3.1,LC,2014,Global
2271459,pufferfishes,193750,Dichotomyctere fluviatilis,3.1,LC,2014,Global
2271548,pufferfishes,193751,Canthigaster cyanetron,3.1,EN,2014,Global
2271950,pufferfishes,193753,Canthigaster supramacula,3.1,LC,2014,Global
2272054,not comprehensively assessed,193754,Canthidermis macrolepis,3.1,LC,2022,Global
2272606,pufferfishes,193758,Ephippion guttifer,3.1,LC,2014,Global
2272759,pufferfishes,193759,Sphoeroides dorsalis,3.1,LC,2014,Global
2272917,pufferfishes,193760,Torquigener squamicauda,3.1,LC,2014,Global
2273033,not comprehensively assessed,193761,Rhinecanthus lunula,3.1,LC,2022,Global
2273163,pufferfishes,193762,Sphoeroides nephelus,3.1,LC,2014,Global
2273772,pufferfishes,193766,Canthigaster janthinoptera,3.1,LC,2014,Global
2274082,not comprehensively assessed,193767,Acanthostracion guineensis,3.1,LC,2015,Global
2274187,not comprehensively assessed,193768,Acanthostracion notacanthus,3.1,DD,2015,Global
2274339,pufferfishes,193769,Tylerius spinosissimus,3.1,LC,2014,Global
2274608,pufferfishes,193771,Sphoeroides marmoratus,3.1,LC,2014,Global
2274746,pufferfishes,193772,Takifugu stictonotus,3.1,LC,2014,Global
2275102,pufferfishes,193775,Canthigaster solandri,3.1,LC,2014,Global
2275465,not comprehensively assessed,193777,Ostracion cubicum,3.1,LC,2024,Global
2275929,pufferfishes,193779,Takifugu snyderi,3.1,LC,2014,Global
2276039,pufferfishes,193780,Canthigaster punctata,3.1,DD,2014,Global
2276133,pufferfishes,193781,Takifugu basilevskianus,3.1,DD,2014,Global
2276246,pufferfishes,193782,Torquigener whitleyi,3.1,LC,2014,Global
2276476,pufferfishes,193784,Tetractenos hamiltoni,3.1,LC,2014,Global
2276584,pufferfishes,193785,Marilyna darwinii,3.1,LC,2014,Global
2276701,pufferfishes,193786,Arothron inconditus,3.1,VU,2014,Global
2276807,pufferfishes,193787,Javichthys kailolae,3.1,LC,2014,Global
2276904,pufferfishes,193788,Torquigener florealis,3.1,LC,2014,Global
2277017,pufferfishes,193789,Takifugu alboplumbeus,3.1,LC,2014,Global
2277269,not comprehensively assessed,193791,Sufflamen bursa,3.1,LC,2022,Global
2277598,pufferfishes,193792,Contusus richei,3.1,LC,2014,Global
2277707,pufferfishes,193793,Canthigaster rostrata,3.1,LC,2014,Global
2277992,not comprehensively assessed,193794,Rhinecanthus cinereus,3.1,LC,2022,Global
2278123,not comprehensively assessed,193795,Triacanthus biaculeatus,3.1,LC,2024,Global
2278385,pufferfishes,193796,Canthigaster valentini,3.1,LC,2014,Global
2278703,not comprehensively assessed,193797,Rhinecanthus abyssus,3.1,DD,2022,Global
2279036,pufferfishes,193799,Canthigaster cyanospilota,3.1,LC,2014,Global
2279300,pufferfishes,193802,Canthigaster sanctaehelenae,3.1,EN,2014,Global
2279407,pufferfishes,193803,Omegophora cyanopunctata,3.1,LC,2014,Global
2279524,pufferfishes,193804,Arothron nigropunctatus,3.1,LC,2014,Global
2279861,pufferfishes,193805,Arothron immaculatus,3.1,LC,2014,Global
2280454,not comprehensively assessed,193808,Diodon nicthemerus,3.1,LC,2024,Global
2280579,pufferfishes,193809,Takifugu pseudommus,3.1,DD,2014,Global
2280706,pufferfishes,193810,Takifugu oblongus,3.1,LC,2014,Global
2280898,not comprehensively assessed,193811,Rhinecanthus assasi,3.1,LC,2022,Global
2281154,pufferfishes,193813,Sphoeroides testudineus,3.1,LC,2014,Global
2281477,not comprehensively assessed,193814,Xenobalistes tumidipectoris,3.1,DD,2022,Global
2281574,not comprehensively assessed,193815,Chilomycterus antillarum,3.1,LC,2015,Global
2282798,pufferfishes,193820,Canthigaster tyleri,3.1,LC,2014,Global
2282947,not comprehensively assessed,193821,Xanthichthys lineopunctatus,3.1,LC,2022,Global
2283115,pufferfishes,193822,Arothron firmamentum,3.1,LC,2014,Global
2283279,not comprehensively assessed,193823,Lactoria fornasini,3.1,LC,2024,Global
2297435,not comprehensively assessed,194088,Gramma brasiliensis,3.1,LC,2024,Global
2309864,not comprehensively assessed,194289,Aphareus furca,3.1,LC,2016,Global
2310290,not comprehensively assessed,194298,Albula argentea,3.1,DD,2012,Global
2310398,not comprehensively assessed,194299,Albula glossodonta,3.1,VU,2012,Global
2310530,not comprehensively assessed,194301,Albula oligolepis,3.1,DD,2012,Global
2310633,not comprehensively assessed,194302,Albula virgata,3.1,DD,2012,Global
2310733,not comprehensively assessed,194303,Albula vulpes,3.1,NT,2012,Global
2310882,not comprehensively assessed,194305,Pterothrissus belloci,3.1,DD,2012,Global
2310977,not comprehensively assessed,194306,Pterothrissus gissu,3.1,DD,2012,Global
2311298,tarpons_and_ladyfishes,194309,Elops smithi,3.1,DD,2012,Global
2312944,not comprehensively assessed,194331,Pristipomoides filamentosus,3.1,LC,2016,Global
2313414,not comprehensively assessed,194332,Lutjanus agennes,3.1,DD,2015,Global
2313598,not comprehensively assessed,194333,Paracaesio waltervadi,3.1,DD,2019,Global
2313677,not comprehensively assessed,194334,Lutjanus russellii,3.1,LC,2016,Global
2314087,not comprehensively assessed,194335,Lutjanus lutjanus,3.1,LC,2016,Global
2314486,not comprehensively assessed,194336,Lipocheilus carnolabrum,3.1,LC,2016,Global
2314753,not comprehensively assessed,194337,Lutjanus kasmira,3.1,LC,2016,Global
2315243,not comprehensively assessed,194338,Macolor niger,3.1,LC,2016,Global
2315682,not comprehensively assessed,194339,Paracaesio sordida,3.1,LC,2016,Global
2315951,not comprehensively assessed,194340,Lutjanus dodecacanthoides,3.1,LC,2019,Global
2316114,not comprehensively assessed,194341,Ocyurus chrysurus,3.1,DD,2016,Global
2316417,not comprehensively assessed,194342,Lutjanus boutton,3.1,LC,2016,Global
2316689,not comprehensively assessed,194343,Lutjanus sebae,3.1,LC,2016,Global
2317059,not comprehensively assessed,194344,Lutjanus synagris,3.1,NT,2016,Global
2317341,not comprehensively assessed,194345,Lutjanus goreensis,3.1,DD,2015,Global
2317529,not comprehensively assessed,194346,Lutjanus malabaricus,3.1,LC,2019,Global
2317915,not comprehensively assessed,194347,Symphorus nematophorus,3.1,LC,2016,Global
2318123,not comprehensively assessed,194348,Macolor macularis,3.1,LC,2016,Global
2318370,not comprehensively assessed,194349,Paracaesio xanthura,3.1,LC,2016,Global
2318794,not comprehensively assessed,194350,Etelis radiosus,3.1,LC,2016,Global
2319116,not comprehensively assessed,194351,Pristipomoides auricilla,3.1,LC,2016,Global
2319433,not comprehensively assessed,194352,Lutjanus lemniscatus,3.1,LC,2019,Global
2319653,not comprehensively assessed,194353,Paracaesio gonzalesi,3.1,LC,2016,Global
2319802,not comprehensively assessed,194354,Lutjanus mizenkoi,3.1,LC,2016,Global
2319896,not comprehensively assessed,194355,Lutjanus coeruleolineatus,3.1,LC,2019,Global
2320019,not comprehensively assessed,194356,Lutjanus rivulatus,3.1,LC,2016,Global
2320449,not comprehensively assessed,194357,Lutjanus bitaeniatus,3.1,LC,2022,Global
2320546,not comprehensively assessed,194358,Lutjanus bengalensis,3.1,LC,2019,Global
2321168,not comprehensively assessed,194360,Aphareus rutilans,3.1,LC,2016,Global
2321652,not comprehensively assessed,194361,Parapristipomoides squamimaxillaris,3.1,LC,2016,Global
2321975,not comprehensively assessed,194363,Lutjanus bohar,3.1,LC,2016,Global
2322498,not comprehensively assessed,194364,Apsilus fuscus,3.1,LC,2015,Global
2322853,not comprehensively assessed,194366,Pristipomoides sieboldii,3.1,LC,2016,Global
2323262,not comprehensively assessed,194367,Lutjanus lunulatus,3.1,LC,2016,Global
2323814,not comprehensively assessed,194369,Lutjanus madras,3.1,LC,2019,Global
2324045,not comprehensively assessed,194370,Lutjanus fulviflamma,3.1,LC,2016,Global
2324493,not comprehensively assessed,194371,Pristipomoides zonatus,3.1,LC,2016,Global
2324834,not comprehensively assessed,194372,Lutjanus goldiei,3.1,DD,2025,Global
2324921,not comprehensively assessed,194373,Pinjalo lewisi,3.1,LC,2016,Global
2325107,not comprehensively assessed,194374,Lutjanus vitta,3.1,LC,2016,Global
2325405,not comprehensively assessed,194375,Lutjanus guilcheri,3.1,LC,2019,Global
2325523,not comprehensively assessed,194376,Lutjanus monostigma,3.1,LC,2016,Global
2325959,not comprehensively assessed,194377,Lutjanus fulvus,3.1,LC,2016,Global
2326417,not comprehensively assessed,194379,Aprion virescens,3.1,LC,2016,Global
2326929,not comprehensively assessed,194380,Paracaesio stonei,3.1,LC,2016,Global
2327058,not comprehensively assessed,194381,Lutjanus maxweberi,3.1,DD,2022,Global
2327142,not comprehensively assessed,194382,Etelis coruscans,3.1,LC,2016,Global
2327639,not comprehensively assessed,194383,Pristipomoides typus,3.1,LC,2016,Global
2327894,not comprehensively assessed,194384,Lutjanus carponotatus,3.1,LC,2019,Global
2328128,not comprehensively assessed,194385,Lutjanus gibbus,3.1,LC,2016,Global
2328595,not comprehensively assessed,194386,Lutjanus rufolineatus,3.1,LC,2016,Global
2328825,not comprehensively assessed,194387,Pristipomoides multidens,3.1,LC,2016,Global
2329203,not comprehensively assessed,194388,Lutjanus endecacanthus,3.1,DD,2015,Global
2329339,not comprehensively assessed,194389,Lutjanus fulgens,3.1,LC,2015,Global
2329809,not comprehensively assessed,194391,Paracaesio kusakarii,3.1,LC,2016,Global
2329993,not comprehensively assessed,194392,Lutjanus sanguineus,3.1,LC,2019,Global
2330240,not comprehensively assessed,194393,Lutjanus biguttatus,3.1,LC,2016,Global
2330500,not comprehensively assessed,194394,Lutjanus dentatus,3.1,DD,2015,Global
2330759,not comprehensively assessed,194396,Lutjanus ophuysenii,3.1,LC,2025,Global
2330934,not comprehensively assessed,194398,Lutjanus semicinctus,3.1,LC,2016,Global
2331154,not comprehensively assessed,194399,Lutjanus adetii,3.1,LC,2016,Global
2331248,not comprehensively assessed,194400,Randallichthys filamentosus,3.1,LC,2016,Global
2331357,not comprehensively assessed,194401,Pristipomoides flavipinnis,3.1,LC,2016,Global
2331603,not comprehensively assessed,194402,Symphorichthys spilurus,3.1,LC,2016,Global
2331841,not comprehensively assessed,194403,Pinjalo pinjalo,3.1,LC,2019,Global
2332151,not comprehensively assessed,194404,Lutjanus fuscescens,3.1,DD,2022,Global
2332259,not comprehensively assessed,194405,Paracaesio paragrapsimodon,3.1,DD,2016,Global
2332341,not comprehensively assessed,194406,Lutjanus vivanus,3.1,LC,2016,Global
2332631,not comprehensively assessed,194407,Lutjanus ehrenbergii,3.1,LC,2016,Global
2332935,not comprehensively assessed,194408,Anisotremus surinamensis,3.1,DD,2016,Global
2333098,not comprehensively assessed,194409,Anisotremus virginicus,3.1,LC,2015,Global
2333238,not comprehensively assessed,194411,Boridia grossidens,3.1,LC,2022,Global
2333329,not comprehensively assessed,194413,Brachydeuterus auritus,3.1,NT,2015,Global
2333815,not comprehensively assessed,194418,Haemulon flavolineatum,3.1,LC,2016,Global
2334147,not comprehensively assessed,194422,Haemulon sciurus,3.1,LC,2016,Global
2334240,not comprehensively assessed,194423,Haemulon squamipinna,3.1,LC,2025,Global
2334318,not comprehensively assessed,194425,Parakuhlia macrophthalmus,3.1,DD,2015,Global
2334417,not comprehensively assessed,194427,Parapristipoma humile,3.1,LC,2015,Global
2334518,not comprehensively assessed,194428,Parapristipoma octolineatum,3.1,LC,2015,Global
2334623,not comprehensively assessed,194430,Plectorhinchus chubbi,3.1,DD,2019,Global
2334698,not comprehensively assessed,194431,Plectorhinchus flavomaculatus,3.1,LC,2024,Global
2334768,not comprehensively assessed,194432,Plectorhinchus macrolepis,3.1,LC,2015,Global
2334878,not comprehensively assessed,194433,Plectorhinchus mediterraneus,3.1,DD,2015,Global
2334985,not comprehensively assessed,194434,Plectorhinchus schotaf,3.1,LC,2019,Global
2335052,not comprehensively assessed,194435,Plectorhinchus sordidus,3.1,LC,2019,Global
2335227,not comprehensively assessed,194437,Pomadasys jubelini,3.1,LC,2015,Global
2335331,not comprehensively assessed,194438,Pomadasys kaakan,3.1,LC,2022,Global
2335392,not comprehensively assessed,194439,Pomadasys olivaceus,3.1,LC,2019,Global
2335460,not comprehensively assessed,194440,Pomadasys perotaei,3.1,LC,2015,Global
2335568,not comprehensively assessed,194441,Pomadasys rogerii,3.1,LC,2015,Global
2335667,not comprehensively assessed,194442,Pomadasys striatus,3.1,LC,2019,Global
2335721,not comprehensively assessed,194443,Pomadasys suillus,3.1,LC,2022,Global
2369138,not comprehensively assessed,194967,Chlopsis bicolor,3.1,LC,2015,Global
2369313,not comprehensively assessed,194968,Ariosoma balearicum,3.1,LC,2015,Global
