group,sis_taxon_id,assessment_id,year_published
birds,22702585,152662274,2019
birds,22718856,152662814,2019
birds,22715535,152667776,2019
birds,22715529,152668395,2019
birds,22718564,152671411,2019
birds,22708375,152676506,2019
birds,22705602,152681152,2019
birds,22697997,152684668,2019
birds,103764950,152615959,2019
birds,22736393,152619806,2021
birds,22680373,152620862,2019
birds,22702652,152631596,2019
birds,103838531,152633447,2019
birds,22729286,152637050,2019
birds,22685317,176961495,2020
birds,22690733,152593137,2019
birds,22718591,152502644,2021
birds,22695028,152521997,2019
birds,22715363,152530017,2019
birds,22715497,152530729,2019
birds,103661256,152533062,2019
birds,22686259,152441187,2021
birds,103761482,152177680,2019
birds,22733672,152179448,2019
birds,22708342,152185868,2019
birds,22714418,152187526,2019
birds,22712086,152189168,2021
birds,22708509,152152982,2019
birds,22706894,152154318,2019
birds,22705225,177294002,2020
birds,22736027,152064683,2019
birds,22684515,152066747,2019
birds,22685508,152076509,2019
birds,22696628,145837361,2019
birds,22690804,145971767,2019
birds,22711594,139561021,2021
birds,22680482,143756439,2019
birds,22685521,176030480,2020
birds,22729313,140051796,2019
birds,22705681,139833277,2020
birds,22721144,138486868,2021
birds,22693379,138406063,2019
birds,22722476,138419102,2020
birds,103811627,138437427,2019
birds,22693388,146637675,2019
birds,22715310,146638886,2019
birds,22731807,138342684,2019
birds,22701620,137834139,2019
birds,22705209,137793019,2019
birds,22712252,137668645,2019
birds,22712435,137673174,2019
birds,22717434,137693170,2019
birds,22708556,137560639,2019
birds,22709707,137567006,2019
birds,22724488,137571297,2019
birds,22710886,137493608,2019
birds,22718560,137415441,2019
birds,22718348,137417893,2019
birds,22721670,137276381,2021
birds,22721141,136882241,2019
birds,22678135,136638024,2019
birds,22678139,136639334,2019
birds,22678145,136641166,2019
birds,22678357,136646577,2019
birds,22678360,136649810,2019
birds,22679054,136669497,2019
birds,22723648,136453316,2019
birds,22707085,134416536,2018
birds,103842251,134465614,2018
birds,22728605,134475330,2018
birds,22697970,132615952,2018
birds,22698035,132621225,2018
birds,22698155,132629809,2018
birds,22736135,132665941,2018
birds,22706378,134213171,2018
birds,45355856,134198542,2018
birds,22728599,134199532,2018
birds,22697536,134200680,2018
birds,22697021,134201407,2018
birds,22694393,132548041,2018
birds,22694420,132548687,2018
birds,22694452,132552501,2018
birds,22698062,132622973,2018
birds,22698226,132636603,2018
birds,22698230,132637221,2018
birds,22698235,132637811,2018
birds,22728442,132659355,2018
birds,22692053,134180990,2018
birds,22691932,134188105,2018
birds,22697531,134189710,2018
birds,22680047,132524587,2018
birds,22697975,132616449,2018
birds,22697984,132616888,2018
birds,22698150,132629374,2018
birds,22698520,132651372,2018
birds,62021891,132670177,2018
birds,22696883,133572123,2018
birds,22685203,130894893,2018
birds,22729457,130792523,2018
birds,22720809,130843089,2018
birds,22726136,131279378,2018
birds,22703756,131281600,2018
birds,22736463,131358580,2018
birds,22710723,131457329,2018
birds,22724320,131484290,2018
birds,22715888,131661802,2018
birds,132450926,132452334,2018
birds,22711121,131112198,2018
birds,22709604,131452920,2018
birds,22698953,131549743,2018
birds,22680033,133081668,2018
birds,22696753,133800026,2018
birds,22697583,133840708,2018
birds,22728950,155630943,2019
birds,22692129,129880815,2018
birds,22682585,129918692,2018
birds,22713069,129920168,2018
birds,22689607,130166556,2018
birds,22697484,130189528,2018
birds,22688980,131104915,2018
birds,22731646,131330745,2018
birds,22709004,131333396,2018
birds,22682632,132204438,2018
birds,22725962,132234122,2018
birds,22729000,132305542,2018
birds,22696657,132587285,2018
birds,22696668,132587992,2018
birds,22696675,132588447,2018
birds,22696686,132589026,2018
birds,22696698,132590197,2018
birds,22697728,132597828,2018
birds,22697738,132598822,2018
birds,22736173,132666363,2018
birds,22691924,129917069,2018
birds,22679017,130023972,2018
birds,22680115,130025891,2018
birds,22696861,131116322,2018
birds,22713737,131535719,2018
birds,22731941,131871758,2018
birds,22678108,131902050,2018
birds,22678117,131902466,2018
birds,22678551,131902671,2018
birds,22678719,131903818,2018
birds,22678728,131904182,2018
birds,22678944,131904485,2018
birds,22679213,131905483,2018
birds,22679358,131905673,2018
birds,22679753,131906867,2018
birds,22679843,131907524,2018
birds,22679889,131907747,2018
birds,22679893,131908564,2018
birds,22679935,131909406,2018
birds,22679943,131909954,2018
birds,22679958,131910442,2018
birds,22679993,131910647,2018
birds,22680061,131911211,2018
birds,22680107,131911544,2018
birds,22683051,131912965,2018
birds,22683973,131913272,2018
birds,22684206,131913513,2018
birds,22684509,131914146,2018
birds,22684767,131914793,2018
birds,22684781,131914971,2018
birds,22684813,131915837,2018
birds,22685342,131916302,2018
birds,22685352,131916793,2018
birds,22685356,131916985,2018
birds,22685539,131917270,2018
birds,22685752,131917909,2018
birds,22685926,131918149,2018
birds,22685959,131918421,2018
birds,22686222,131918643,2018
birds,22686346,131919991,2018
birds,22686350,131920257,2018
birds,22686882,131921201,2018
birds,22689701,131923657,2018
birds,22690103,131924602,2018
birds,22690226,131925376,2018
birds,22690657,131925681,2018
birds,22690664,131925883,2018
birds,22691729,131926698,2018
birds,22691865,131926965,2018
birds,22692073,131927305,2018
birds,22692081,131927771,2018
birds,22692384,131928535,2018
birds,22692421,131928979,2018
birds,22692624,131929256,2018
birds,22693868,131930637,2018
birds,22694980,131934259,2018
birds,22695547,131936597,2018
birds,22695808,131937283,2018
birds,22695900,131937573,2018
birds,22696450,131940332,2018
birds,22697123,131940696,2018
birds,22697627,131941613,2018
birds,22697695,131942061,2018
birds,22700334,131943271,2018
birds,22703240,131943698,2018
birds,22705929,131943991,2018
birds,22705938,131944731,2018
birds,22705944,131945232,2018
birds,22705990,131945410,2018
birds,22706288,131945700,2018
birds,22707425,131945945,2018
birds,22707678,131946198,2018
birds,22708150,131946490,2018
birds,22708156,131946814,2018
birds,22708361,131947428,2018
birds,22708370,131947707,2018
birds,22708426,131947992,2018
birds,22708443,131948214,2018
birds,22708450,131948405,2018
birds,22708635,131948844,2018
birds,22708639,131949048,2018
birds,22708647,131949423,2018
birds,22708655,131949838,2018
birds,22708970,131950183,2018
birds,22708973,131950378,2018
birds,22708992,131950695,2018
birds,22709022,131950976,2018
birds,22709108,131951184,2018
birds,22709161,131951473,2018
birds,22709226,131951648,2018
birds,22709230,131951873,2018
birds,22709297,131952124,2018
birds,22709308,131952521,2018
birds,22709367,131953318,2018
birds,22709445,131953590,2018
birds,22709527,131953768,2018
birds,22709675,131953953,2018
birds,22709803,131955042,2018
birds,22709918,131955412,2018
birds,22709967,131956430,2018
birds,22710120,131956845,2018
birds,22710123,131957056,2018
birds,22710505,131957302,2018
birds,22710508,131957524,2018
birds,22710522,131957692,2018
birds,22710525,131957945,2018
birds,22710531,131958202,2018
birds,22710537,131958507,2018
birds,22710544,131958687,2018
birds,22710654,131959153,2018
birds,22710791,131959396,2018
birds,22710825,131959856,2018
birds,22710874,131960017,2018
birds,22710929,131960282,2018
birds,22710958,131960712,2018
birds,22710961,131960884,2018
birds,22711005,131961159,2018
birds,22711009,131961538,2018
birds,22711130,131961843,2018
birds,22711140,131962114,2018
birds,22711299,131962729,2018
birds,22711306,131962920,2018
birds,22711309,131963142,2018
birds,22711322,131963538,2018
birds,22711473,131964506,2018
birds,22711476,131964705,2018
birds,22711521,131964883,2018
birds,22711554,131965134,2018
birds,22712766,131965317,2018
birds,22712777,131965656,2018
birds,22712782,131965929,2018
birds,22712795,131966190,2018
birds,22712800,131966459,2018
birds,22712833,131966769,2018
birds,22712837,131966990,2018
birds,22712851,131967285,2018
birds,22712865,131967581,2018
birds,22713083,131967846,2018
birds,22713109,131968075,2018
birds,22713120,131968293,2018
birds,22713179,131968585,2018
birds,22713182,131968765,2018
birds,22713192,131969016,2018
birds,22713213,131969249,2018
birds,22714295,131969784,2018
birds,22714307,131969951,2018
birds,22714315,131970113,2018
birds,22714386,131970285,2018
birds,22714569,131970438,2018
birds,22715182,131970716,2018
birds,22715617,131971038,2018
birds,22715620,131971224,2018
birds,22715636,131971426,2018
birds,22715653,131971663,2018
birds,22715656,131971835,2018
birds,22715669,131972031,2018
birds,22715679,131972259,2018
birds,22715685,131972422,2018
birds,22716190,131972630,2018
birds,22716283,131972844,2018
birds,22716338,131973007,2018
birds,22716341,131973162,2018
birds,22716344,131973363,2018
birds,22716352,131973605,2018
birds,22716355,131973807,2018
birds,22716364,131973977,2018
birds,22716379,131974205,2018
birds,22716383,131974387,2018
birds,22716557,131974607,2018
birds,22716647,131974803,2018
birds,22716702,131975003,2018
birds,22716714,131975183,2018
birds,22716781,131975359,2018
birds,22717298,131975551,2018
birds,22717478,131975922,2018
birds,22717494,131976186,2018
birds,22717540,131976361,2018
birds,22717546,131976567,2018
birds,22717552,131976765,2018
birds,22717572,131976925,2018
birds,22717575,131977100,2018
birds,22717629,131977277,2018
birds,22717672,131977543,2018
birds,22717683,131977855,2018
birds,22717691,131978137,2018
birds,22717733,131978531,2018
birds,22717746,131978715,2018
birds,22717758,131979010,2018
birds,22717770,131979279,2018
birds,22717846,131979675,2018
birds,22717869,131979925,2018
birds,22717903,131980130,2018
birds,22717923,131980390,2018
birds,22717945,131980663,2018
birds,22717975,131981080,2018
birds,22717990,131981276,2018
birds,22717994,131981463,2018
birds,22718027,131981699,2018
birds,22718031,131982012,2018
birds,22718035,131982280,2018
birds,22718065,131982594,2018
birds,22718100,131982762,2018
birds,22718118,131982953,2018
birds,22718310,131983125,2018
birds,22718448,131983482,2018
birds,22718480,131983972,2018
birds,22718485,131984191,2018
birds,22718489,131984595,2018
birds,22718493,131984838,2018
birds,22718532,131985053,2018
birds,22718536,131985295,2018
birds,22718546,131985523,2018
birds,22718553,131986546,2018
birds,22718567,131987689,2018
birds,22718571,131988012,2018
birds,22718579,131989275,2018
birds,22718597,131989841,2018
birds,22718662,131990066,2018
birds,22718674,131990367,2018
birds,22719116,131990588,2018
birds,22719144,131990768,2018
birds,22719164,131990926,2018
birds,22719181,131991350,2018
birds,22719186,131991711,2018
birds,22719196,131991974,2018
birds,22719204,131992159,2018
birds,22719233,131992503,2018
birds,22719254,131992732,2018
birds,22719260,131993101,2018
birds,22719364,131993490,2018
birds,22719416,131993715,2018
birds,22719420,131993913,2018
birds,22719518,131994177,2018
birds,22719558,131994459,2018
birds,22719570,131994849,2018
birds,22719574,131995211,2018
birds,22719618,131995719,2018
birds,22719624,131996091,2018
birds,22719695,131996508,2018
birds,22719707,131996708,2018
birds,22719712,131996890,2018
birds,22719725,131997151,2018
birds,22719761,131997328,2018
birds,22719770,131997686,2018
birds,22720122,131998798,2018
birds,22720181,131998999,2018
birds,22720201,131999475,2018
birds,22720205,131999668,2018
birds,22720241,131999934,2018
birds,22720330,132000123,2018
birds,22720350,132000832,2018
birds,22720499,132001079,2018
birds,22720520,132001272,2018
birds,22720563,132001810,2018
birds,22720567,132002032,2018
birds,22720574,132002237,2018
birds,22720585,132002437,2018
birds,22720592,132002623,2018
birds,22720604,132002882,2018
birds,22720607,132003123,2018
birds,22720628,132003315,2018
birds,22720687,132003504,2018
birds,22720884,132003759,2018
birds,22720888,132004013,2018
birds,22720899,132004461,2018
birds,22720905,132004685,2018
birds,22720931,132005046,2018
birds,22720944,132005268,2018
birds,22720963,132005507,2018
birds,22721003,132005733,2018
birds,22721147,132007785,2018
birds,22721424,132009007,2018
birds,22721445,132009175,2018
birds,22721465,132009417,2018
birds,22721504,132009594,2018
birds,22721572,132010016,2018
birds,22722008,132010477,2018
birds,22722083,132011450,2018
birds,22722089,132011675,2018
birds,22722093,132011943,2018
birds,22722130,132012428,2018
birds,22722142,132012605,2018
birds,22722150,132012843,2018
birds,22722153,132013027,2018
birds,22722187,132013789,2018
birds,22722198,132013983,2018
birds,22722335,132014742,2018
birds,22722343,132014914,2018
birds,22722363,132015190,2018
birds,22722437,132015966,2018
birds,22722555,132016127,2018
birds,22722606,132016599,2018
birds,22722630,132016782,2018
birds,22722697,132016968,2018
birds,22722706,132017181,2018
birds,22722709,132017477,2018
birds,22722715,132017680,2018
birds,22722741,132018550,2018
birds,22722769,132019049,2018
birds,22722775,132019251,2018
birds,22722778,132019429,2018
birds,22722793,132019595,2018
birds,22722982,132019756,2018
birds,22722985,132019953,2018
birds,22723006,132020502,2018
birds,22723021,132020713,2018
birds,22723039,132020897,2018
birds,22723047,132021233,2018
birds,22723051,132021435,2018
birds,22723110,132021685,2018
birds,22723174,132021887,2018
birds,22723370,132022146,2018
birds,22723380,132022396,2018
birds,22723554,132022583,2018
birds,22723614,132022759,2018
birds,22723652,132023198,2018
birds,22723686,132023393,2018
birds,22723690,132023571,2018
birds,22723694,132023756,2018
birds,22723708,132023941,2018
birds,22723819,132024136,2018
birds,22723976,132024829,2018
birds,22724046,132025014,2018
birds,22724071,132025407,2018
birds,22724076,132025625,2018
birds,22724087,132026033,2018
birds,22724120,132026482,2018
birds,22724126,132026652,2018
birds,22724166,132027095,2018
birds,22724172,132027325,2018
birds,22724178,132027485,2018
birds,22724184,132027717,2018
birds,22724191,132027891,2018
birds,22724206,132028704,2018
birds,22724212,132028890,2018
birds,22724265,132029107,2018
birds,22724268,132029293,2018
birds,22724305,132029635,2018
birds,22724703,132029835,2018
birds,22724887,132030157,2018
birds,22726852,132030948,2018
birds,22727981,132031270,2018
birds,22728292,132031668,2018
birds,22729332,132033488,2018
birds,22730755,132033643,2018
birds,22731255,132033840,2018
birds,22732130,132034102,2018
birds,22732262,132034271,2018
birds,22733682,132034435,2018
birds,22733786,132034744,2018
birds,22733815,132034916,2018
birds,22734230,132035299,2018
birds,22734458,132035475,2018
birds,22734463,132035646,2018
birds,22734498,132035809,2018
birds,22734508,132036000,2018
birds,22734613,132036158,2018
birds,22734633,132036330,2018
birds,22735076,132036519,2018
birds,22735310,132036720,2018
birds,22735315,132036958,2018
birds,22735909,132037161,2018
birds,45111439,132038252,2018
birds,45419296,132039067,2018
birds,60835335,132039270,2018
birds,61752071,132039486,2018
birds,102998555,132039889,2018
birds,103761640,132040757,2018
birds,103762448,132041051,2018
birds,103766207,132042070,2018
birds,103768261,132042793,2018
birds,103768539,132043046,2018
birds,103768594,132043312,2018
birds,103769434,132043557,2018
birds,103769583,132043743,2018
birds,103778206,132044192,2018
birds,103778923,132044412,2018
birds,103798440,132044618,2018
birds,103810377,132044827,2018
birds,103836280,132045044,2018
birds,103837055,132045300,2018
birds,103871108,132045682,2018
birds,103871775,132045916,2018
birds,103872761,132046098,2018
birds,105965570,132047632,2018
birds,22678265,132048936,2018
birds,22678429,132049346,2018
birds,22678611,132049670,2018
birds,22678673,132049858,2018
birds,22678823,132050110,2018
birds,22678827,132050308,2018
birds,22678855,132050529,2018
birds,22678865,132050815,2018
birds,22678927,132051022,2018
birds,22679141,132051220,2018
birds,22679398,132051467,2018
birds,22679525,132051953,2018
birds,22679555,132052202,2018
birds,22680021,132052989,2018
birds,22681114,132055069,2018
birds,22684567,132055702,2018
birds,22684647,132055913,2018
birds,22684828,132056250,2018
birds,22685009,132056469,2018
birds,22685041,132056747,2018
birds,22685223,132056957,2018
birds,22685648,132058639,2018
birds,22685669,132058859,2018
birds,22688470,132059362,2018
birds,22689480,132060613,2018
birds,22690445,132060894,2018
birds,22690488,132061633,2018
birds,22690596,132062362,2018
birds,22691549,132062844,2018
birds,22692900,132063003,2018
birds,22692990,132063215,2018
birds,22696264,132066597,2018
birds,22697203,132067766,2018
birds,22697365,132068236,2018
birds,22697510,132068562,2018
birds,22697548,132069229,2018
birds,22699992,132069586,2018
birds,22700605,132069895,2018
birds,22701795,132070491,2018
birds,22701859,132070800,2018
birds,22703527,132071050,2018
birds,22703605,132071218,2018
birds,22704256,132071405,2018
birds,22704264,132071653,2018
birds,22704433,132071923,2018
birds,22707172,132072143,2018
birds,22708188,132072462,2018
birds,22708195,132072681,2018
birds,22708481,132073216,2018
birds,22708608,132074213,2018
birds,22708676,132074409,2018
birds,22708684,132074653,2018
birds,22708753,132075192,2018
birds,22708762,132075430,2018
birds,22708803,132076271,2018
birds,22708822,132076619,2018
birds,22708851,132077425,2018
birds,22708869,132077611,2018
birds,22708888,132077787,2018
birds,22708894,132078100,2018
birds,22708902,132078295,2018
birds,22708919,132078742,2018
birds,22708925,132079020,2018
birds,22708961,132079191,2018
birds,22709031,132079398,2018
birds,22709085,132079602,2018
birds,22709196,132080876,2018
birds,22709200,132081179,2018
birds,22709211,132081457,2018
birds,22709239,132081748,2018
birds,22709261,132082062,2018
birds,22709266,132082309,2018
birds,22709280,132082519,2018
birds,22709637,132082803,2018
birds,22709858,132083280,2018
birds,22709882,132083511,2018
birds,22709909,132083746,2018
birds,22710023,132083944,2018
birds,22710069,132085033,2018
birds,22710114,132085301,2018
birds,22710259,132085979,2018
birds,22710299,132086542,2018
birds,22710348,132086801,2018
birds,22710367,132087052,2018
birds,22710376,132087417,2018
birds,22710380,132087602,2018
birds,22710394,132087795,2018
birds,22710400,132087979,2018
birds,22710432,132088230,2018
birds,22710441,132088466,2018
birds,22710587,132088802,2018
birds,22710604,132089059,2018
birds,22710668,132089272,2018
birds,22710675,132089574,2018
birds,22710716,132089823,2018
birds,22710731,132090179,2018
birds,22710771,132090374,2018
birds,22710861,132090637,2018
birds,22710864,132090827,2018
birds,22710867,132091096,2018
birds,22710952,132091322,2018
birds,22710981,132091497,2018
birds,22711035,132092680,2018
birds,22711041,132092902,2018
birds,22711050,132093090,2018
birds,22711053,132093260,2018
birds,22711063,132093428,2018
birds,22711115,132093983,2018
birds,22711147,132094172,2018
birds,22711196,132094796,2018
birds,22711205,132095023,2018
birds,22711219,132095305,2018
birds,22711222,132095577,2018
birds,22711325,132096279,2018
birds,22711395,132096704,2018
birds,22711398,132096874,2018
birds,22711410,132097210,2018
birds,22711413,132097386,2018
birds,22711416,132097568,2018
birds,22711497,132098377,2018
birds,22711509,132098559,2018
birds,22711551,132098924,2018
birds,22711588,132099574,2018
birds,22711611,132100105,2018
birds,22711614,132100270,2018
birds,22712643,132100908,2018
birds,22712650,132101179,2018
birds,22712671,132101672,2018
birds,22712687,132101885,2018
birds,22712695,132102224,2018
birds,22712847,132102555,2018
birds,22712877,132102807,2018
birds,22712882,132103099,2018
birds,22712890,132103411,2018
birds,22713256,132103634,2018
birds,22713547,132103832,2018
birds,22713934,132104178,2018
birds,22714056,132104614,2018
birds,22714071,132104786,2018
birds,22714285,132105795,2018
birds,22714356,132105957,2018
birds,22714362,132106121,2018
birds,22714365,132106290,2018
birds,22714979,132106446,2018
birds,22715190,132106615,2018
birds,22715334,132106786,2018
birds,22715439,132106990,2018
birds,22715445,132107169,2018
birds,22715549,132107374,2018
birds,22715726,132107823,2018
birds,22715732,132107992,2018
birds,22715747,132108194,2018
birds,22715761,132108397,2018
birds,22715845,132108577,2018
birds,22715891,132108739,2018
birds,22715899,132108961,2018
birds,22715906,132109227,2018
birds,22715914,132109498,2018
birds,22715938,132109811,2018
birds,22716014,132110014,2018
birds,22716048,132110186,2018
birds,22716123,132110475,2018
birds,22716201,132110645,2018
birds,22716207,132110934,2018
birds,22716252,132111105,2018
birds,22716302,132111329,2018
birds,22716419,132111495,2018
birds,22716487,132111685,2018
birds,22716501,132112005,2018
birds,22716566,132112285,2018
birds,22716593,132112459,2018
birds,22716725,132112660,2018
birds,22716728,132112827,2018
birds,22716760,132113018,2018
birds,22716804,132113206,2018
birds,22716810,132113448,2018
birds,22716829,132113641,2018
birds,22716959,132113832,2018
birds,22716980,132114368,2018
birds,22717463,132114574,2018
birds,22717791,132114755,2018
birds,22717979,132114939,2018
birds,22717984,132115208,2018
birds,22718230,132116025,2018
birds,22718276,132116442,2018
birds,22718286,132116703,2018
birds,22718326,132116930,2018
birds,22718330,132117100,2018
birds,22718336,132117276,2018
birds,22718360,132117451,2018
birds,22718366,132117671,2018
birds,22718397,132118135,2018
birds,22718620,132118459,2018
birds,22718641,132118707,2018
birds,22718651,132118966,2018
birds,22718700,132119628,2018
birds,22718725,132119807,2018
birds,22718743,132119979,2018
birds,22718770,132120163,2018
birds,22718779,132120496,2018
birds,22718795,132120809,2018
birds,22718818,132121030,2018
birds,22718833,132121323,2018
birds,22718837,132121605,2018
birds,22718860,132121792,2018
birds,22718882,132122041,2018
birds,22718890,132122348,2018
birds,22718921,132122615,2018
birds,22718966,132123110,2018
birds,22718983,132123327,2018
birds,22718991,132123622,2018
birds,22718999,132123774,2018
birds,22719017,132123985,2018
birds,22719022,132124277,2018
birds,22719069,132124506,2018
birds,22719073,132124703,2018
birds,22719099,132124911,2018
birds,22719108,132125222,2018
birds,22719120,132125511,2018
birds,22719128,132125738,2018
birds,22719273,132126147,2018
birds,22719278,132126348,2018
birds,22719288,132126626,2018
birds,22719293,132126941,2018
birds,22719298,132127206,2018
birds,22719340,132127513,2018
birds,22719354,132127786,2018
birds,22719379,132128125,2018
birds,22719384,132128345,2018
birds,22719394,132128627,2018
birds,22719398,132128808,2018
birds,22719440,132129091,2018
birds,22719461,132129546,2018
birds,22719493,132129720,2018
birds,22719499,132130104,2018
birds,22719645,132130314,2018
birds,22719666,132130886,2018
birds,22719673,132131066,2018
birds,22719801,132131410,2018
birds,22719815,132131811,2018
birds,22719818,132131997,2018
birds,22719831,132132175,2018
birds,22719834,132132368,2018
birds,22719844,132132544,2018
birds,22719854,132132720,2018
birds,22719864,132132902,2018
birds,22719886,132133113,2018
birds,22719904,132133342,2018
birds,22719936,132133516,2018
birds,22719940,132133937,2018
birds,22719944,132134162,2018
birds,22719956,132134410,2018
birds,22719967,132134620,2018
birds,22719988,132134939,2018
birds,22719998,132135389,2018
birds,22720012,132135621,2018
birds,22720020,132135961,2018
birds,22720049,132136209,2018
birds,22720056,132137153,2018
birds,22720319,132137365,2018
birds,22720365,132137606,2018
birds,22720368,132137806,2018
birds,22720374,132138099,2018
birds,22720380,132138421,2018
birds,22720395,132138839,2018
birds,22720404,132139265,2018
birds,22720410,132139491,2018
birds,22720441,132139778,2018
birds,22720472,132140496,2018
birds,22720477,132140770,2018
birds,22720482,132141004,2018
birds,22720625,132141177,2018
birds,22720662,132141598,2018
birds,22720668,132141762,2018
birds,22720671,132141969,2018
birds,22721582,132144578,2018
birds,22721602,132144777,2018
birds,22721618,132145282,2018
birds,22721864,132149079,2018
birds,22721969,132149518,2018
birds,22722031,132149695,2018
birds,22722038,132149900,2018
birds,22722117,132150099,2018
birds,22722120,132150359,2018
birds,22722126,132150544,2018
birds,22722156,132150808,2018
birds,22722242,132151057,2018
birds,22722290,132151238,2018
birds,22722296,132151473,2018
birds,22722340,132152129,2018
birds,22722380,132152296,2018
birds,22722397,132152780,2018
birds,22722403,132153241,2018
birds,22722497,132154155,2018
birds,22722546,132155296,2018
birds,22722549,132155620,2018
birds,22722616,132155834,2018
birds,22722659,132156133,2018
birds,22722675,132156390,2018
birds,22722816,132156577,2018
birds,22722833,132156750,2018
birds,22722863,132157336,2018
birds,22722866,132157548,2018
birds,22722872,132157999,2018
birds,22722875,132158195,2018
birds,22722890,132158824,2018
birds,22722900,132159137,2018
birds,22722903,132159416,2018
birds,22722909,132159585,2018
birds,22722915,132159763,2018
birds,22722936,132159989,2018
birds,22722946,132160186,2018
birds,22723080,132160426,2018
birds,22723115,132160659,2018
birds,22723179,132161114,2018
birds,22723182,132161285,2018
birds,22723188,132161456,2018
birds,22723229,132161624,2018
birds,22723306,132161804,2018
birds,22723341,132162037,2018
birds,22723346,132162254,2018
birds,22723399,132162969,2018
birds,22723403,132163295,2018
birds,22723406,132163627,2018
birds,22723414,132163895,2018
birds,22723431,132164129,2018
birds,22723434,132164395,2018
birds,22723443,132164654,2018
birds,22723451,132164817,2018
birds,22723457,132165053,2018
birds,22723481,132165304,2018
birds,22723484,132165511,2018
birds,22723495,132165838,2018
birds,22723532,132166838,2018
birds,22723542,132167022,2018
birds,22723567,132167298,2018
birds,22723611,132167813,2018
birds,22723803,132168425,2018
birds,22723810,132168646,2018
birds,22723813,132168899,2018
birds,22723834,132169375,2018
birds,22723858,132169557,2018
birds,22723875,132169731,2018
birds,22723882,132169900,2018
birds,22723885,132170092,2018
birds,22723889,132170275,2018
birds,22723901,132170445,2018
birds,22723939,132170886,2018
birds,22723951,132171198,2018
birds,22723954,132171640,2018
birds,22723966,132171827,2018
birds,22723985,132172341,2018
birds,22724218,132172992,2018
birds,22724226,132173242,2018
birds,22724243,132173783,2018
birds,22724256,132173994,2018
birds,22724259,132174214,2018
birds,22724262,132174404,2018
birds,22724283,132174604,2018
birds,22724308,132174807,2018
birds,22724323,132175099,2018
birds,22724326,132175320,2018
birds,22724342,132175624,2018
birds,22724354,132175819,2018
birds,22724659,132176387,2018
birds,22725310,132177469,2018
birds,22727533,132177741,2018
birds,22727750,132178041,2018
birds,22729270,132179752,2018
birds,22732834,132180959,2018
birds,22732839,132181160,2018
birds,22733324,132181336,2018
birds,22733483,132181501,2018
birds,22733599,132181727,2018
birds,22733968,132181930,2018
birds,22734257,132182272,2018
birds,22734370,132182452,2018
birds,22734478,132182633,2018
birds,22734523,132182812,2018
birds,22734558,132182969,2018
birds,22734568,132183229,2018
birds,22734677,132183438,2018
birds,22734997,132183740,2018
birds,22735082,132184757,2018
birds,22735087,132184950,2018
birds,22735139,132185201,2018
birds,22735256,132185382,2018
birds,22735428,132185657,2018
birds,22735503,132186037,2018
birds,22735955,132187196,2018
birds,22736000,132187599,2018
birds,22736010,132187775,2018
birds,22736015,132187972,2018
birds,22736278,132188929,2018
birds,22736315,132189111,2018
birds,22736357,132189303,2018
birds,45427277,132189848,2018
birds,62296899,132190435,2018
birds,103680766,132190673,2018
birds,103686603,132190882,2018
birds,103686620,132191079,2018
birds,103714482,132191276,2018
birds,103730503,132191453,2018
birds,103762997,132191728,2018
birds,103763077,132191967,2018
birds,103773898,132192232,2018
birds,103775167,132193456,2018
birds,103779230,132193767,2018
birds,103780770,132194854,2018
birds,103795170,132195051,2018
birds,103813138,132195556,2018
birds,103817982,132195948,2018
birds,103819211,132196658,2018
birds,103848213,132197981,2018
birds,103848314,132198176,2018
birds,103879287,132198992,2018
birds,103879804,132199203,2018
birds,103880076,132199752,2018
birds,103882123,132199963,2018
birds,103883277,132200296,2018
birds,103887224,132201280,2018
birds,103888237,132201482,2018
birds,103888313,132201880,2018
birds,103889860,132202073,2018
birds,103892028,132202298,2018
birds,103892167,132202551,2018
birds,105986083,132202942,2018
birds,106020330,132203190,2018
birds,22679875,132302864,2018
birds,22682441,132372259,2018
birds,22696743,132591667,2018
birds,22733989,132663224,2018
birds,22690515,133401762,2018
birds,22696887,133509553,2018
birds,22696894,133538524,2018
birds,22696756,133546087,2018
birds,22696776,133552919,2018
birds,22696810,133553624,2018
birds,22696813,133555257,2018
birds,22696853,133556225,2018
birds,22696869,133556641,2018
birds,22696840,133556928,2018
birds,22696876,133557244,2018
birds,22696898,133572856,2018
birds,22725044,155292529,2019
birds,22721012,155430396,2019
birds,22720030,155432370,2019
birds,22718575,155437845,2019
birds,22709724,155451672,2019
birds,22678691,155454429,2019
birds,22686815,155463151,2019
birds,22689328,155470112,2019
birds,22689902,155483722,2019
birds,22709936,155484275,2019
birds,22711234,155489183,2019
birds,22713263,155510808,2019
birds,22735766,155511258,2019
birds,22710248,155518584,2019
birds,22710244,155518940,2019
birds,22721007,155521748,2019
birds,22696792,155523636,2019
birds,22709727,155597425,2019
birds,22708271,155602124,2019
birds,103822349,155602678,2019
birds,22709192,155605346,2019
birds,22710295,155609933,2019
birds,22710051,155610899,2019
birds,22723499,155619440,2019
birds,103874024,155622649,2019
birds,22735012,155626439,2019
birds,22708768,155629409,2019
birds,22691047,131854908,2018
birds,22694271,132537573,2018
birds,22694279,132537859,2018
birds,22694282,132538076,2018
birds,22694286,132538305,2018
birds,22694289,132538717,2018
birds,22694292,132539083,2018
birds,22694303,132539775,2018
birds,22694317,132541912,2018
